date/time: .11/02/2014.11:45 a.m.
Run 1

time	(V)	V	(V)
0.028688	-3.029194E-1	-2.392356E-1	6.281260E-2
0.028750	-2.953881E-1	-2.842984E-1	6.022476E-2
0.028813	-2.853464E-1	-3.168437E-1	6.151868E-2
0.028875	-2.677735E-1	-3.368716E-1	6.087172E-2
0.028938	-2.627526E-1	-3.644100E-1	6.087172E-2
0.029000	-2.527109E-1	-4.044658E-1	6.087172E-2
0.029063	-2.376484E-1	-4.395146E-1	6.216564E-2
0.029125	-2.200754E-1	-4.620460E-1	6.216564E-2
0.029188	-2.075233E-1	-4.845774E-1	6.281260E-2
0.029250	-1.924607E-1	-5.296401E-1	6.216564E-2
0.029313	-1.723773E-1	-5.621855E-1	6.410651E-2
0.029375	-1.548043E-1	-5.897238E-1	6.410651E-2
0.029438	-1.297001E-1	-6.147587E-1	6.475347E-2
0.029500	-1.121271E-1	-6.648284E-1	6.345955E-2
0.029563	-8.702282E-2	-7.098912E-1	6.216564E-2
0.029625	-6.693941E-2	-7.399331E-1	6.281260E-2
0.029688	-3.932473E-2	-7.874993E-1	6.281260E-2
0.029750	-2.175175E-2	-8.751214E-1	6.281260E-2
0.029813	-1.668347E-3	-1.032841E+0	6.216564E-2
0.029875	1.841506E-2	-1.330756E+0	6.151868E-2
0.029938	4.602974E-2	-1.823943E+0	6.151868E-2
0.030000	5.858187E-2	-2.189452E+0	6.087172E-2
0.030063	7.615485E-2	-2.051760E+0	6.151868E-2
0.030125	9.121740E-2	-1.556070E+0	6.216564E-2
0.030188	1.163217E-1	-1.160519E+0	6.281260E-2
0.030250	1.263634E-1	-9.151772E-1	6.281260E-2
0.030313	1.389155E-1	-7.824923E-1	6.216564E-2
0.030375	1.564885E-1	-6.748424E-1	6.345955E-2
0.030438	1.740615E-1	-5.797099E-1	6.475347E-2
0.030500	1.916344E-1	-5.171227E-1	6.345955E-2
0.030563	2.041866E-1	-4.845774E-1	6.345955E-2
0.030625	2.142283E-1	-4.445216E-1	6.281260E-2
0.030688	2.292908E-1	-3.994588E-1	6.216564E-2
0.030750	2.468638E-1	-3.719204E-1	6.216564E-2
0.030813	2.569055E-1	-3.543960E-1	6.216564E-2
0.030875	2.669472E-1	-3.368716E-1	6.022476E-2
0.030938	2.769889E-1	-3.018228E-1	6.087172E-2
0.031000	2.895410E-1	-2.792914E-1	6.151868E-2
0.031063	2.870306E-1	-2.717810E-1	6.087172E-2
0.031125	2.995827E-1	-2.617670E-1	6.022476E-2
0.031188	3.096244E-1	-2.367321E-1	6.281260E-2
0.031250	3.196661E-1	-2.091938E-1	6.281260E-2
0.031313	3.221766E-1	-1.766484E-1	6.281260E-2
0.031375	3.246870E-1	-1.516136E-1	6.216564E-2
0.031438	3.297078E-1	-1.065508E-1	6.410651E-2
0.031500	3.322183E-1	-5.397758E-2	6.410651E-2
0.031563	3.397495E-1	-2.393573E-2	6.410651E-2
0.031625	3.422600E-1	-1.404348E-3	6.281260E-2
0.031688	3.447704E-1	4.115493E-2	6.216564E-2
0.031750	3.397495E-1	8.872119E-2	6.216564E-2
0.031813	3.372391E-1	1.187630E-1	6.216564E-2
0.031875	3.347287E-1	1.437979E-1	6.281260E-2
0.031938	3.271974E-1	1.863572E-1	6.216564E-2
0.032000	3.246870E-1	2.314200E-1	6.087172E-2
0.032063	3.146453E-1	2.589583E-1	6.087172E-2
0.032125	2.970723E-1	2.789862E-1	6.022476E-2
0.032188	2.870306E-1	3.215455E-1	6.022476E-2
0.032250	2.769889E-1	3.641048E-1	6.281260E-2
0.032313	2.619263E-1	3.941466E-1	6.216564E-2
0.032375	2.393325E-1	4.116710E-1	6.216564E-2
0.032438	2.242700E-1	4.367059E-1	6.216564E-2
0.032500	2.117178E-1	4.792652E-1	6.410651E-2
0.032563	1.916344E-1	6.720337E-1	6.345955E-2
0.032625	1.815927E-1	6.294744E-1	6.410651E-2
0.032688	1.615093E-1	5.794047E-1	6.410651E-2
0.032750	1.439363E-1	5.994326E-1	6.410651E-2
0.032813	1.213425E-1	6.344814E-1	6.216564E-2
0.032875	9.623825E-2	6.620197E-1	6.216564E-2
0.032938	8.368613E-2	6.920616E-1	6.216564E-2
0.033000	6.611315E-2	7.521453E-1	6.216564E-2
0.033063	4.602974E-2	8.222429E-1	6.022476E-2
0.033125	2.092548E-2	9.248859E-1	6.022476E-2
0.033188	-9.199624E-3	1.130172E+0	6.087172E-2
0.033250	-2.677260E-2	1.560772E+0	6.087172E-2
0.033313	-4.183516E-2	2.046448E+0	6.216564E-2
0.033375	-6.442899E-2	2.144084E+0	6.216564E-2
0.033438	-9.204367E-2	1.811120E+0	6.151868E-2
0.033500	-1.096167E-1	1.347975E+0	6.216564E-2
0.033563	-1.221688E-1	1.052564E+0	6.410651E-2
0.033625	-1.397418E-1	8.522848E-1	6.345955E-2
0.033688	-1.573147E-1	7.145930E-1	6.410651E-2
0.033750	-1.673564E-1	6.244674E-1	6.410651E-2
0.033813	-1.824190E-1	5.618803E-1	6.410651E-2
0.033875	-1.949711E-1	4.992931E-1	6.281260E-2
0.033938	-2.100337E-1	4.417129E-1	6.281260E-2
0.034000	-2.150545E-1	4.066641E-1	6.216564E-2
0.034063	-2.250962E-1	3.916431E-1	6.281260E-2
0.034125	-2.351379E-1	3.691117E-1	6.087172E-2
0.034188	-2.502005E-1	3.265525E-1	6.087172E-2
0.034250	-2.652630E-1	3.040211E-1	6.087172E-2
0.034313	-2.702839E-1	3.065246E-1	6.087172E-2
0.034375	-2.828360E-1	2.915036E-1	6.281260E-2
0.034438	-2.903673E-1	2.639653E-1	6.216564E-2
0.034500	-3.029194E-1	2.439374E-1	6.281260E-2
0.034563	-3.129611E-1	2.439374E-1	6.216564E-2
0.034625	-3.204924E-1	1.938676E-1	6.281260E-2
0.034688	-3.280237E-1	1.437979E-1	6.345955E-2
0.034750	-3.355550E-1	9.122468E-2	6.345955E-2
0.034813	-3.330445E-1	6.368632E-2	6.345955E-2
0.034875	-3.305341E-1	2.613401E-2	6.410651E-2
0.034938	-3.380654E-1	-2.393573E-2	6.216564E-2
0.035000	-3.330445E-1	-6.899850E-2	6.216564E-2
0.035063	-3.280237E-1	-9.403337E-2	6.281260E-2
0.035125	-3.230028E-1	-1.040473E-1	6.216564E-2
0.035188	-3.179820E-1	-1.491101E-1	6.216564E-2
0.035250	-3.129611E-1	-1.916694E-1	6.087172E-2
0.035313	-3.104507E-1	-2.217112E-1	6.151868E-2
0.035375	-3.029194E-1	-2.417391E-1	6.151868E-2
0.035438	-2.928777E-1	-2.717810E-1	6.087172E-2
0.035500	-2.828360E-1	-3.218507E-1	6.216564E-2
0.035563	-2.753047E-1	-3.543960E-1	6.216564E-2
0.035625	-2.652630E-1	-3.744239E-1	6.216564E-2
0.035688	-2.502005E-1	-4.119762E-1	6.216564E-2
0.035750	-2.426692E-1	-4.570390E-1	6.281260E-2
0.035813	-2.225858E-1	-4.795704E-1	6.345955E-2
0.035875	-1.974815E-1	-4.995983E-1	6.410651E-2
0.035938	-1.799086E-1	-5.321436E-1	6.475347E-2
0.036000	-1.673564E-1	-5.772064E-1	6.216564E-2
0.036063	-1.472730E-1	-6.072482E-1	6.216564E-2
0.036125	-1.146375E-1	-6.322831E-1	6.281260E-2
0.036188	-9.455410E-2	-6.548145E-1	6.216564E-2
0.036250	-7.698112E-2	-7.098912E-1	6.087172E-2
0.036313	-5.940814E-2	-7.549540E-1	6.151868E-2
0.036375	-4.434558E-2	-8.125342E-1	6.087172E-2
0.036438	-2.426218E-2	-9.226876E-1	6.087172E-2
0.036500	-1.668347E-3	-1.125470E+0	6.022476E-2
0.036563	2.092548E-2	-1.508504E+0	6.216564E-2
0.036625	4.351932E-2	-2.009201E+0	6.281260E-2
0.036688	5.607144E-2	-2.151900E+0	6.281260E-2
0.036750	7.364442E-2	-1.866502E+0	6.151868E-2
0.036813	9.372783E-2	-1.390840E+0	6.345955E-2
0.036875	1.113008E-1	-1.065386E+0	6.475347E-2
0.036938	1.338946E-1	-8.626039E-1	6.345955E-2
0.037000	1.489572E-1	-7.424365E-1	6.345955E-2
0.037063	1.640197E-1	-6.498075E-1	6.410651E-2
0.037125	1.765719E-1	-5.721994E-1	6.216564E-2
0.037188	1.891240E-1	-5.046053E-1	6.216564E-2
0.037250	2.117178E-1	-4.645495E-1	6.281260E-2
0.037313	2.242700E-1	-4.345076E-1	6.216564E-2
0.037375	2.368221E-1	-3.994588E-1	6.151868E-2
0.037438	2.493742E-1	-3.594030E-1	6.022476E-2
0.037500	2.569055E-1	-3.393751E-1	6.087172E-2
0.037563	2.644368E-1	-3.293612E-1	6.087172E-2
0.037625	2.744785E-1	-3.018228E-1	6.216564E-2
0.037688	2.845202E-1	-2.692775E-1	6.151868E-2
0.037750	2.970723E-1	-2.567600E-1	6.216564E-2
0.037813	2.970723E-1	-2.542565E-1	6.216564E-2
0.037875	3.071140E-1	-2.467461E-1	6.216564E-2
0.037938	3.171557E-1	-2.091938E-1	6.281260E-2
0.038000	3.196661E-1	-1.641310E-1	6.345955E-2
0.038063	3.322183E-1	-1.340892E-1	6.410651E-2
0.038125	3.372391E-1	-9.653686E-2	6.475347E-2
0.038188	3.397495E-1	-4.646712E-2	6.216564E-2
0.038250	3.472808E-1	-3.907835E-3	6.216564E-2
0.038313	3.472808E-1	1.862355E-2	6.216564E-2
0.038375	3.447704E-1	5.116888E-2	6.216564E-2
0.038438	3.447704E-1	9.873514E-2	6.281260E-2
0.038500	3.397495E-1	1.412944E-1	6.151868E-2
0.038563	3.347287E-1	1.613223E-1	6.087172E-2
0.038625	3.221766E-1	1.863572E-1	6.022476E-2
0.038688	3.146453E-1	2.414339E-1	6.022476E-2
0.038750	3.046036E-1	2.839932E-1	6.216564E-2
0.038813	2.945619E-1	3.040211E-1	6.216564E-2
0.038875	2.769889E-1	3.290560E-1	6.216564E-2
0.038938	2.644368E-1	3.641048E-1	6.216564E-2
0.039000	2.518846E-1	4.091675E-1	6.410651E-2
0.039063	2.343117E-1	4.316989E-1	6.410651E-2
0.039125	2.242700E-1	4.467198E-1	6.345955E-2
0.039188	2.066970E-1	4.842722E-1	6.410651E-2
0.039250	1.916344E-1	5.168175E-1	6.410651E-2
0.039313	1.740615E-1	6.570128E-1	6.151868E-2
0.039375	1.514676E-1	6.019361E-1	6.151868E-2
0.039438	1.364051E-1	6.144535E-1	6.216564E-2
0.039500	1.188321E-1	6.545093E-1	6.216564E-2
0.039563	9.874868E-2	6.870546E-1	6.022476E-2
0.039625	7.866527E-2	7.170965E-1	6.087172E-2
0.039688	5.105059E-2	7.596557E-1	6.087172E-2
0.039750	2.845676E-2	8.472778E-1	6.087172E-2
0.039813	1.088378E-2	9.824661E-1	6.216564E-2
0.039875	-1.171005E-2	1.235318E+0	6.151868E-2
0.039938	-3.932473E-2	1.733512E+0	6.216564E-2
0.040000	-5.689771E-2	2.191650E+0	6.151868E-2
0.040063	-7.698112E-2	2.149091E+0	6.216564E-2
0.040125	-9.957495E-2	1.678436E+0	6.345955E-2
0.040188	-1.171479E-1	1.245332E+0	6.410651E-2
0.040250	-1.246792E-1	9.874731E-1	6.345955E-2
0.040313	-1.422522E-1	8.147325E-1	6.410651E-2
0.040375	-1.623356E-1	6.870546E-1	6.216564E-2
0.040438	-1.748877E-1	5.944256E-1	6.216564E-2
0.040500	-1.824190E-1	5.368454E-1	6.216564E-2
0.040563	-1.974815E-1	4.967896E-1	6.216564E-2
0.040625	-2.125441E-1	4.467198E-1	6.087172E-2
0.040688	-2.276067E-1	4.016571E-1	6.087172E-2
0.040750	-2.426692E-1	3.791257E-1	6.022476E-2
0.040813	-2.527109E-1	3.641048E-1	6.151868E-2
0.040875	-2.677735E-1	3.390699E-1	6.087172E-2
0.040938	-2.778152E-1	3.090281E-1	6.151868E-2
0.041000	-2.853464E-1	2.965106E-1	6.216564E-2
0.041063	-3.004090E-1	2.915036E-1	6.216564E-2
0.041125	-3.079403E-1	2.639653E-1	6.216564E-2
0.041188	-3.204924E-1	2.264130E-1	6.345955E-2
0.041250	-3.255133E-1	1.963711E-1	6.410651E-2
0.041313	-3.255133E-1	1.713363E-1	6.410651E-2
0.041375	-3.305341E-1	1.162595E-1	6.345955E-2
0.041438	-3.380654E-1	6.869329E-2	6.216564E-2
0.041500	-3.405758E-1	2.863750E-2	6.216564E-2
0.041563	-3.330445E-1	3.602626E-3	6.216564E-2
0.041625	-3.355550E-1	-2.894271E-2	6.216564E-2
0.041688	-3.330445E-1	-7.150199E-2	6.151868E-2
0.041750	-3.305341E-1	-1.040473E-1	5.957781E-2
0.041813	-3.280237E-1	-1.240752E-1	6.022476E-2
0.041875	-3.230028E-1	-1.591240E-1	6.087172E-2
0.041938	-3.230028E-1	-1.991798E-1	6.022476E-2
0.042000	-3.154716E-1	-2.367321E-1	6.216564E-2
0.042063	-3.029194E-1	-2.567600E-1	6.281260E-2
0.042125	-3.004090E-1	-2.842984E-1	6.216564E-2
0.042188	-2.853464E-1	-3.368716E-1	6.216564E-2
0.042250	-2.753047E-1	-3.719204E-1	6.475347E-2
0.042313	-2.627526E-1	-3.919483E-1	6.410651E-2
0.042375	-2.401588E-1	-4.169832E-1	6.475347E-2
0.042438	-2.276067E-1	-4.645495E-1	6.345955E-2
0.042500	-2.125441E-1	-4.995983E-1	6.216564E-2
0.042563	-1.924607E-1	-5.246332E-1	6.216564E-2
0.042625	-1.698669E-1	-5.471645E-1	6.216564E-2
0.042688	-1.497835E-1	-5.797099E-1	6.216564E-2
0.042750	-1.322105E-1	-6.197657E-1	6.216564E-2
0.042813	-1.121271E-1	-6.473040E-1	6.087172E-2
0.042875	-9.204367E-2	-6.698354E-1	6.022476E-2
0.042938	-7.196027E-2	-7.148982E-1	6.087172E-2
0.043000	-5.438729E-2	-7.749819E-1	6.022476E-2
0.043063	-3.430388E-2	-8.400725E-1	6.216564E-2
0.043125	-1.422048E-2	-9.527295E-1	6.281260E-2
0.043188	8.420790E-4	-1.180547E+0	6.216564E-2
0.043250	2.092548E-2	-1.613650E+0	6.216564E-2
0.043313	4.100889E-2	-2.066781E+0	6.410651E-2
0.043375	6.109230E-2	-2.091816E+0	6.410651E-2
0.043438	8.117570E-2	-1.721300E+0	6.475347E-2
0.043500	1.037695E-1	-1.288197E+0	6.345955E-2
0.043563	1.188321E-1	-1.007806E+0	6.410651E-2
0.043625	1.389155E-1	-8.200446E-1	6.216564E-2
0.043688	1.539780E-1	-6.998773E-1	6.216564E-2
0.043750	1.715510E-1	-6.222692E-1	6.281260E-2
0.043813	1.866136E-1	-5.521715E-1	6.216564E-2
0.043875	2.016761E-1	-4.820739E-1	6.087172E-2
0.043938	2.117178E-1	-4.370111E-1	6.022476E-2
0.044000	2.192491E-1	-4.119762E-1	5.957781E-2
0.044063	2.292908E-1	-3.794309E-1	6.087172E-2
0.044125	2.418429E-1	-3.418786E-1	6.281260E-2
0.044188	2.518846E-1	-3.168437E-1	6.281260E-2
0.044250	2.594159E-1	-2.993193E-1	6.216564E-2
0.044313	2.719681E-1	-2.893054E-1	6.216564E-2
0.044375	2.744785E-1	-2.717810E-1	6.216564E-2
0.044438	2.870306E-1	-2.492496E-1	6.410651E-2
0.044500	2.895410E-1	-2.417391E-1	6.345955E-2
0.044563	3.071140E-1	-2.392356E-1	6.345955E-2
0.044625	3.146453E-1	-2.091938E-1	6.410651E-2
0.044688	3.221766E-1	-1.616275E-1	6.216564E-2
0.044750	3.246870E-1	-1.290822E-1	6.216564E-2
0.044813	3.322183E-1	-9.653686E-2	6.281260E-2
0.044875	3.372391E-1	-4.396363E-2	6.216564E-2
0.044938	3.397495E-1	3.602626E-3	6.216564E-2
0.045000	3.372391E-1	4.115493E-2	6.087172E-2
0.045063	3.347287E-1	6.368632E-2	6.022476E-2
0.045125	3.297078E-1	9.623165E-2	6.087172E-2
0.045188	3.246870E-1	1.563153E-1	6.022476E-2
0.045250	3.221766E-1	1.788467E-1	6.281260E-2
0.045313	3.121349E-1	1.988746E-1	6.281260E-2
0.045375	2.945619E-1	2.314200E-1	6.216564E-2
0.045438	2.895410E-1	2.764827E-1	6.216564E-2
0.045500	2.794993E-1	3.065246E-1	6.345955E-2
0.045563	2.694576E-1	3.265525E-1	6.345955E-2
0.045625	2.594159E-1	3.565943E-1	6.345955E-2
0.045688	2.468638E-1	4.016571E-1	6.410651E-2
0.045750	2.318012E-1	4.266920E-1	6.216564E-2
0.045813	2.142283E-1	4.492233E-1	6.151868E-2
0.045875	2.041866E-1	4.742582E-1	6.216564E-2
0.045938	1.891240E-1	5.143140E-1	6.151868E-2
0.046000	1.640197E-1	5.618803E-1	6.087172E-2
0.046063	1.489572E-1	5.919221E-1	5.957781E-2
0.046125	1.263634E-1	6.319779E-1	6.022476E-2
0.046188	1.012591E-1	6.745372E-1	5.957781E-2
0.046250	8.368613E-2	7.095860E-1	6.087172E-2
0.046313	6.109230E-2	7.396278E-1	6.216564E-2
0.046375	3.849846E-2	7.922011E-1	6.151868E-2
0.046438	1.339421E-2	8.923406E-1	6.151868E-2
0.046500	-6.689198E-3	1.072592E+0	6.281260E-2
0.046563	-2.677260E-2	1.403052E+0	6.410651E-2
0.046625	-4.685601E-2	1.926281E+0	6.345955E-2
0.046688	-6.944984E-2	2.201664E+0	6.410651E-2
0.046750	-8.451239E-2	1.981357E+0	6.410651E-2
0.046813	-1.020854E-1	1.468143E+0	6.345955E-2
0.046875	-1.196584E-1	1.110144E+0	6.281260E-2
0.046938	-1.372313E-1	8.948440E-1	6.281260E-2
0.047000	-1.422522E-1	7.596557E-1	6.281260E-2
0.047063	-1.598252E-1	6.595163E-1	6.216564E-2
0.047125	-1.824190E-1	5.743977E-1	6.087172E-2
0.047188	-1.849294E-1	5.118105E-1	6.022476E-2
0.047250	-2.100337E-1	4.767617E-1	6.087172E-2
0.047313	-2.200754E-1	4.542303E-1	6.151868E-2
0.047375	-2.376484E-1	4.066641E-1	6.216564E-2
0.047438	-2.502005E-1	3.766222E-1	6.281260E-2
0.047500	-2.652630E-1	3.666083E-1	6.281260E-2
0.047563	-2.778152E-1	3.440769E-1	6.216564E-2
0.047625	-2.853464E-1	2.990141E-1	6.216564E-2
0.047688	-2.978986E-1	2.789862E-1	6.410651E-2
0.047750	-3.129611E-1	2.714757E-1	6.475347E-2
0.047813	-3.129611E-1	2.639653E-1	6.475347E-2
0.047875	-3.154716E-1	2.138955E-1	6.475347E-2
0.047938	-3.230028E-1	1.638258E-1	6.216564E-2
0.048000	-3.330445E-1	1.337840E-1	6.151868E-2
0.048063	-3.230028E-1	1.087491E-1	6.281260E-2
0.048125	-3.305341E-1	6.618980E-2	6.216564E-2
0.048188	-3.355550E-1	2.112704E-2	6.151868E-2
0.048250	-3.330445E-1	-3.907835E-3	6.087172E-2
0.048313	-3.405758E-1	-2.894271E-2	6.022476E-2
0.048375	-3.355550E-1	-6.399153E-2	6.087172E-2
0.048438	-3.355550E-1	-1.140613E-1	6.216564E-2
0.048500	-3.305341E-1	-1.415996E-1	6.216564E-2
0.048563	-3.280237E-1	-1.641310E-1	6.281260E-2
0.048625	-3.230028E-1	-2.041868E-1	6.216564E-2
0.048688	-3.154716E-1	-2.567600E-1	6.216564E-2
0.048750	-3.054299E-1	-2.842984E-1	6.345955E-2
0.048813	-2.953881E-1	-3.018228E-1	6.410651E-2
0.048875	-2.753047E-1	-3.293612E-1	6.410651E-2
0.048938	-2.652630E-1	-3.844379E-1	6.410651E-2
0.049000	-2.527109E-1	-4.144797E-1	6.216564E-2
0.049063	-2.326275E-1	-4.320041E-1	6.281260E-2
0.049125	-2.125441E-1	-4.620460E-1	6.216564E-2
0.049188	-1.999920E-1	-5.021018E-1	6.216564E-2
0.049250	-1.773981E-1	-5.346471E-1	6.087172E-2
0.049313	-1.598252E-1	-5.496680E-1	6.087172E-2
0.049375	-1.497835E-1	-5.797099E-1	6.087172E-2
0.049438	-1.297001E-1	-6.172622E-1	6.087172E-2
0.049500	-1.071062E-1	-6.548145E-1	6.216564E-2
0.049563	-8.702282E-2	-6.848563E-1	6.281260E-2
0.049625	-7.447069E-2	-7.224086E-1	6.216564E-2
0.049688	-5.438729E-2	-7.975133E-1	6.216564E-2
0.049750	-3.179345E-2	-8.851353E-1	6.216564E-2
0.049813	-1.171005E-2	-1.025331E+0	6.410651E-2
0.049875	8.373356E-3	-1.310728E+0	6.410651E-2
0.049938	3.849846E-2	-1.828950E+0	6.410651E-2
0.050000	5.607144E-2	-2.201970E+0	6.410651E-2
0.050063	7.615485E-2	-2.069285E+0	6.216564E-2
0.050125	9.372783E-2	-1.566084E+0	6.216564E-2
0.050188	1.213425E-1	-1.183050E+0	6.216564E-2
0.050250	1.338946E-1	-9.377085E-1	6.151868E-2
0.050313	1.489572E-1	-7.799888E-1	6.151868E-2
0.050375	1.690406E-1	-6.648284E-1	6.087172E-2
0.050438	1.765719E-1	-5.847169E-1	6.087172E-2
0.050500	1.916344E-1	-5.221297E-1	6.151868E-2
0.050563	2.041866E-1	-4.745634E-1	6.216564E-2
0.050625	2.192491E-1	-4.244937E-1	6.216564E-2
0.050688	2.217595E-1	-3.894449E-1	6.281260E-2
0.050750	2.318012E-1	-3.819344E-1	6.281260E-2
0.050813	2.468638E-1	-3.518925E-1	6.475347E-2
0.050875	2.569055E-1	-3.168437E-1	6.345955E-2
0.050938	2.669472E-1	-2.993193E-1	6.345955E-2
0.051000	2.794993E-1	-2.968158E-1	6.410651E-2
0.051063	2.895410E-1	-2.842984E-1	6.410651E-2
0.051125	3.046036E-1	-2.542565E-1	6.281260E-2
0.051188	3.096244E-1	-2.367321E-1	6.151868E-2
0.051250	3.221766E-1	-2.342287E-1	6.216564E-2
0.051313	3.297078E-1	-1.891659E-1	6.216564E-2
0.051375	3.372391E-1	-1.340892E-1	6.151868E-2
0.051438	3.422600E-1	-9.403337E-2	6.087172E-2
0.051500	3.372391E-1	-6.649501E-2	6.087172E-2
0.051563	3.422600E-1	-2.894271E-2	6.087172E-2
0.051625	3.422600E-1	2.112704E-2	6.216564E-2
0.051688	3.397495E-1	6.368632E-2	6.216564E-2
0.051750	3.297078E-1	8.872119E-2	6.216564E-2
0.051813	3.297078E-1	1.112526E-1	6.216564E-2
0.051875	3.271974E-1	1.538119E-1	6.410651E-2
0.051938	3.196661E-1	1.988746E-1	6.410651E-2
0.052000	3.096244E-1	2.189025E-1	6.345955E-2
0.052063	3.096244E-1	2.464409E-1	6.345955E-2
0.052125	2.945619E-1	2.814897E-1	6.410651E-2
0.052188	2.870306E-1	3.215455E-1	6.216564E-2
0.052250	2.744785E-1	3.490839E-1	6.216564E-2
0.052313	2.694576E-1	3.691117E-1	6.216564E-2
0.052375	2.518846E-1	4.116710E-1	6.216564E-2
0.052438	2.393325E-1	4.517268E-1	6.087172E-2
0.052500	2.217595E-1	4.742582E-1	6.087172E-2
0.052563	1.991657E-1	4.942861E-1	6.087172E-2
0.052625	1.765719E-1	6.169570E-1	5.957781E-2
0.052688	1.615093E-1	5.919221E-1	6.216564E-2
0.052750	1.464468E-1	6.194605E-1	6.216564E-2
0.052813	1.163217E-1	6.419918E-1	6.216564E-2
0.052875	9.121740E-2	6.720337E-1	6.216564E-2
0.052938	7.866527E-2	7.145930E-1	6.345955E-2
0.053000	5.607144E-2	7.571523E-1	6.410651E-2
0.053063	3.096719E-2	8.072220E-1	6.410651E-2
0.053125	1.590463E-2	9.123685E-1	6.410651E-2
0.053188	-4.178772E-3	1.130172E+0	6.345955E-2
0.053250	-2.175175E-2	1.543247E+0	6.281260E-2
0.053313	-4.434558E-2	2.018910E+0	6.151868E-2
0.053375	-5.689771E-2	2.124056E+0	6.151868E-2
0.053438	-7.698112E-2	1.831148E+0	6.216564E-2
0.053500	-9.706452E-2	1.370507E+0	6.087172E-2
0.053563	-1.121271E-1	1.050060E+0	6.087172E-2
0.053625	-1.372313E-1	8.497813E-1	6.087172E-2
0.053688	-1.522939E-1	7.321174E-1	6.022476E-2
0.053750	-1.648460E-1	6.419918E-1	6.216564E-2
0.053813	-1.799086E-1	5.643837E-1	6.216564E-2
0.053875	-1.999920E-1	5.017966E-1	6.216564E-2
0.053938	-2.100337E-1	4.592373E-1	6.281260E-2
0.054000	-2.250962E-1	4.241885E-1	6.410651E-2
0.054063	-2.376484E-1	3.816292E-1	6.410651E-2
0.054125	-2.451796E-1	3.490839E-1	6.410651E-2
0.054188	-2.527109E-1	3.265525E-1	6.345955E-2
0.054250	-2.627526E-1	3.140350E-1	6.216564E-2
0.054313	-2.727943E-1	2.915036E-1	6.216564E-2
0.054375	-2.778152E-1	2.614618E-1	6.216564E-2
0.054438	-2.853464E-1	2.539513E-1	6.151868E-2
0.054500	-2.928777E-1	2.539513E-1	6.281260E-2
0.054563	-3.004090E-1	2.389304E-1	6.151868E-2
0.054625	-3.079403E-1	1.863572E-1	6.151868E-2
0.054688	-3.255133E-1	1.463014E-1	6.151868E-2
0.054750	-3.255133E-1	1.162595E-1	6.151868E-2
0.054813	-3.305341E-1	7.620375E-2	6.281260E-2
0.054875	-3.430862E-1	2.112704E-2	6.216564E-2
0.054938	-3.405758E-1	-1.892876E-2	6.216564E-2
0.055000	-3.355550E-1	-4.396363E-2	6.281260E-2
0.055063	-3.355550E-1	-7.901245E-2	6.410651E-2
0.055125	-3.330445E-1	-1.215717E-1	6.410651E-2
0.055188	-3.230028E-1	-1.616275E-1	6.410651E-2
0.055250	-3.154716E-1	-1.891659E-1	6.475347E-2
0.055313	-3.104507E-1	-2.142008E-1	6.216564E-2
0.055375	-3.079403E-1	-2.592635E-1	6.151868E-2
0.055438	-2.878569E-1	-2.943123E-1	6.216564E-2
0.055500	-2.753047E-1	-3.118368E-1	6.345955E-2
0.055563	-2.627526E-1	-3.368716E-1	6.281260E-2
0.055625	-2.502005E-1	-3.819344E-1	6.022476E-2
0.055688	-2.451796E-1	-4.219902E-1	6.022476E-2
0.055750	-2.301171E-1	-4.445216E-1	6.087172E-2
0.055813	-2.125441E-1	-4.570390E-1	6.087172E-2
0.055875	-1.949711E-1	-4.970948E-1	6.216564E-2
0.055938	-1.799086E-1	-5.371506E-1	6.216564E-2
0.056000	-1.673564E-1	-5.571785E-1	6.216564E-2
0.056063	-1.472730E-1	-5.847169E-1	6.216564E-2
0.056125	-1.322105E-1	-6.272761E-1	6.410651E-2
0.056188	-1.121271E-1	-6.748424E-1	6.410651E-2
0.056250	-8.451239E-2	-7.098912E-1	6.345955E-2
0.056313	-5.940814E-2	-7.474435E-1	6.345955E-2
0.056375	-4.434558E-2	-8.175412E-1	6.281260E-2
0.056438	-2.677260E-2	-9.327016E-1	6.087172E-2
0.056500	-1.668347E-3	-1.142994E+0	6.216564E-2
0.056563	2.845676E-2	-1.495986E+0	6.281260E-2
0.056625	4.854017E-2	-2.004194E+0	6.216564E-2
0.056688	6.611315E-2	-2.171928E+0	6.151868E-2
0.056750	8.870698E-2	-1.881523E+0	6.087172E-2
0.056813	1.012591E-1	-1.388336E+0	6.087172E-2
0.056875	1.188321E-1	-1.050365E+0	6.087172E-2
0.056938	1.338946E-1	-8.626039E-1	6.281260E-2
0.057000	1.439363E-1	-7.399331E-1	6.216564E-2
0.057063	1.615093E-1	-6.297796E-1	6.216564E-2
0.057125	1.740615E-1	-5.596820E-1	6.345955E-2
0.057188	1.866136E-1	-5.096122E-1	6.345955E-2
0.057250	1.991657E-1	-4.770669E-1	6.410651E-2
0.057313	2.167387E-1	-4.295006E-1	6.410651E-2
0.057375	2.343117E-1	-3.894449E-1	6.345955E-2
0.057438	2.418429E-1	-3.819344E-1	6.345955E-2
0.057500	2.543951E-1	-3.594030E-1	6.216564E-2
0.057563	2.619263E-1	-3.293612E-1	6.281260E-2
0.057625	2.845202E-1	-2.993193E-1	6.216564E-2
