"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015",
"Dominican Republic","DOM","GDP per capita (current US$)","NY.GDP.PCAP.CD","204.126211013288","192.026654148682","234.034480682571","258.558967830732","272.913855967676","228.953593651069","245.890352246239","250.854099057309","253.904329055869","281.189271800909","329.860647543011","359.827030818071","417.505701233315","479.543943402891","582.850264499984","698.902180105609","748.268164591731","847.600319815694","861.25782896066","968.792796951337","1141.45132840248","1222.66148528726","1310.12359972732","1387.32075412194","1626.43196046585","777.42196308309","923.879513618352","861.40068076183","778.510182682542","949.403619611501","984.691439573189","1327.44755593728","1510.02443940582","1704.85069690282","1871.6674311787","2072.68443950411","2258.2582587105","2400.13625366542","2551.86584476362","2575.48255230138","2802.48898916062","2862.42887279267","3008.32680449841","2371.60841936886","2434.79461741408","3619.03037661066","3817.97791415312","4596.40080260883","4931.62641027924","4902.78060250341","5358.96794361107","5786.90583662625","5951.86849730859","5952.32275378419","6147.34883355572","",
"Algeria","DZA","GDP per capita (current US$)","NY.GDP.PCAP.CD","244.823735853247","213.485047581328","171.209137296399","225.529803174771","236.609182105605","248.380142473666","234.190775880616","252.420303604595","280.270646768577","300.984292159783","334.25955509747","339.384001232966","439.731072982912","551.434454232327","813.049910472658","931.105585284599","1031.30337391785","1185.51062346127","1447.61764293741","1771.96550499084","2189.77571907476","2223.69691211165","2197.11059505907","2298.88402812101","2452.66424835891","2567.49552100734","2740.65416997935","2790.47490728378","2402.82546150692","2202.55811764662","2394.42060825029","1721.58210686657","1766.06588308281","1797.54185649971","1499.98417256908","1444.90799066763","1596.00684296839","1611.96192706482","1588.42241279202","1580.95762879207","1757.01192455907","1732.95859954423","1774.29203846715","2094.89339299696","2600.00647128151","3102.03703144816","3467.54394455802","3939.55993939808","4912.25194081995","3875.82120623867","4473.48744799511","5421.74330602834","5457.6427676652","5504.18130889925","5498.05663010852","",
"East Asia & Pacific (developing only)","EAP","GDP per capita (current US$)","NY.GDP.PCAP.CD","89.9522053862309","79.0594293099941","71.5182174873566","75.0198583242941","84.9855039149305","96.7803014077257","103.025105694575","97.3608375772882","95.7917421156305","104.688190766766","113.540281272795","118.592646391887","131.142014574837","161.578375490311","178.811738026073","197.061323494376","196.895072095411","224.160653979205","214.559301279993","244.95937599572","279.439116987353","294.492201970936","301.901798266447","311.025029638401","331.212147108129","356.498167776467","348.241970145077","337.750190366043","371.154250911271","395.826147741729","418.060882473279","448.625946534495","494.789822043698","526.590884507467","626.794855663461","765.070296306032","868.241555214678","889.558353655383","804.242184198953","873.890533130436","953.526372585979","1005.75387737563","1101.86030889196","1234.00388795124","1419.10132653517","1627.55339908981","1943.35224802299","2440.40872277872","3063.46096470787","3297.09056150745","3964.91723195384","4811.32329538212","5326.05647811537","5825.12801379517","6221.38352523968","",
"East Asia & Pacific (all income levels)","EAS","GDP per capita (current US$)","NY.GDP.PCAP.CD","147.340204609811","147.482409650458","148.826432208255","161.631523682166","181.611732479099","197.515891120753","215.180272737936","227.668169422015","244.954194232606","274.834888259283","313.912963273992","339.333926999504","411.110628331328","530.350650083301","597.903156680941","642.348576296305","694.621147687328","815.592339527161","1013.72797240372","1085.15264132213","1156.46335189266","1258.83179480108","1211.9108616299","1265.15667454783","1335.93234235083","1394.48276100442","1788.10762930472","2057.34990793517","2438.69599507069","2512.58201337939","2592.55705102313","2878.18563042136","3100.65404648379","3428.74101158215","3780.50613673928","4218.98244727653","4010.10298283828","3809.61604411595","3358.63974772245","3711.64161587888","3969.3449399868","3659.44960151202","3689.74558990436","4024.15856686231","4478.5240635615","4732.71471617984","4988.5825838388","5554.27110150412","6361.72585522969","6505.35208783163","7536.99433904466","8669.07428248922","9219.809953047","9252.63180979373","9461.5822526065","",
"Europe & Central Asia (developing only)","ECA","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","1357.99565928765","1413.51979104837","1543.10266991665","1755.73788312774","1621.12035594394","1551.90288994969","1591.18820200548","1296.93154752639","1488.56336956747","1525.5554919559","1596.4541599001","1916.56376700144","1732.02720658242","1756.86888398843","1554.10235820911","1792.23885299056","2274.08408654734","2903.30705623304","3593.66721015418","4187.30547992796","5310.89292566058","6327.24153745047","5236.95085708824","5932.38252096926","6601.24598903361","6703.08717606299","7148.78683993737","6851.24268042492","",
"Europe & Central Asia (all income levels)","ECS","GDP per capita (current US$)","NY.GDP.PCAP.CD","649.229975505977","683.246949091872","738.304007555667","804.727936887266","881.106051220048","948.422820352529","1020.74986245813","1088.39193990375","1125.44275479645","1225.33394759757","1367.51341981603","1530.49425890515","1818.51606952816","2291.21468270677","2568.8368249547","2979.05144492503","3074.24685664244","3460.37545994815","4195.01376522817","5098.50684789012","5736.18498009002","5071.22005098597","4858.180910494","4686.12584537098","4476.71150119131","4606.12710625768","6247.76633158635","7673.76225752868","8489.67428530134","8623.45059161596","10496.2596450388","10783.3112605053","11527.7296726434","10555.9956499137","11014.9175319083","12560.1810966232","12795.0555185014","12098.5857693465","12384.6957231052","12226.9647140212","11508.3969676643","11609.2158562508","12679.0131857854","15420.7853259421","17921.645973993","19019.163092794","20527.2725412342","23914.9250678655","26154.5599769811","22923.7339435832","23405.3070148721","25666.4433682801","24571.0618380622","25491.2500115696","25593.4176712734","",
"Ecuador","ECU","GDP per capita (current US$)","NY.GDP.PCAP.CD","222.266961385156","209.351835788929","199.17301166503","209.617519243732","226.719813895818","454.665465827778","449.398432949665","458.780082888583","450.570973078874","527.500032763657","471.386536396575","440.757681400775","495.587562917534","588.597246538126","970.735572257096","1106.51816161046","1266.39072502235","1495.25294345802","1574.56103737576","1823.72322954603","2241.78888160363","2665.31224963865","2374.5988232495","1993.0347089154","1916.70467206085","1895.77030651113","1651.49367841708","1467.30199898603","1340.14238287824","1392.23209977462","1491.40255736277","1623.95602175443","1690.11976596277","1729.33799730474","2028.15639535721","2135.59001798787","2159.10604324511","2361.5507536207","2300.36000212233","1584.43072445531","1451.26080650235","1903.74186759833","2183.96746464366","2440.46916385745","2708.55829298253","3021.94276733003","3350.78414231906","3590.71151349419","4274.94082062073","4255.55556311861","4657.30173745799","5223.37757490143","5682.63891685673","6032.23280399497","6322.31051210985","",
"Egypt, Arab Rep.","EGY","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","165.56939700684","168.647081011101","171.896456372049","183.720125902144","201.589807681019","220.706729081541","232.445182558792","241.417105160807","259.58311628087","238.39822942304","296.133082298723","338.423410886444","362.478301375791","359.346128335853","428.857623309304","528.308422481931","526.367282318122","561.107755933073","601.133071257086","637.575697146762","702.590366739659","707.025501024388","776.403158580028","653.602217140916","720.410057415336","764.760650252429","640.850500746341","710.353869633427","774.910862634685","846.998078944537","963.557304249753","1063.43342839887","1211.29027190651","1286.79351010228","1351.61399807564","1461.01821652129","1402.75984669784","1238.92651020818","1147.77031830628","1071.32334455572","1196.7333040595","1409.17787226409","1681.31448106002","2061.61277225263","2349.28686465682","2668.03598826159","2816.66694347778","3068.1938834546","3104.21970652377","3198.69505844244","",
"Euro area","EMU","GDP per capita (current US$)","NY.GDP.PCAP.CD","925.79844243326","1009.8169087837","1110.26895097748","1233.90004760792","1359.88816677394","1470.69148889578","1590.62627269412","1715.82874586572","1827.42032565918","2005.44013738621","2234.15679849819","2518.33801823108","3022.18974221856","3898.29649949042","4395.04936680142","5069.94867308099","5266.3029204853","5965.25651991017","7272.62438330053","8775.54858306364","9790.28489454517","8476.48852865737","8185.29646869734","7969.62695373282","7632.10514046881","7826.19506315887","10956.0070041678","13513.915499079","14812.1346754456","15064.2470398836","18870.9362013269","19548.5830042176","21469.2295577272","19586.4895032671","20630.7244986008","23751.2437924246","23972.3622049662","21857.9394660718","22415.2431209205","22255.2818948609","20207.7920131523","20440.0524084668","22117.9549559646","27138.173521121","30940.7969932302","31938.298802973","33748.6248286634","38662.1226194477","42181.1141536034","38452.471432773","37582.9514264107","40425.2908548902","37606.156713436","39095.4972206991","39567.1818860586","",
"Eritrea","ERI","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","150.952061464067","148.493925439142","168.90409794058","182.679605068748","216.554170767005","210.541602661705","223.396894936859","200.871844205962","199.813194181276","205.84603539962","192.507642563148","221.526812313522","272.832831832693","262.074245377106","281.375017309712","299.111452356941","306.665143926587","404.196308882011","451.426692978845","544.462431141676","632.015580548759","688.981560658189","754.889621765033","",
"Spain","ESP","GDP per capita (current US$)","NY.GDP.PCAP.CD","396.392253337614","450.053289246968","520.206131380005","609.487384056513","675.241639141208","774.761609330096","889.659872011529","968.306781765983","950.545740593734","1077.67869994591","1208.9957971518","1359.76639142362","1709.19304987493","2252.51694094442","2759.54013838494","3221.58406256288","3288.45655802024","3631.82329258846","4343.70832995005","5753.02761032483","6200.33614637297","5359.141588699","5151.55203716377","4472.08888371924","4483.85236903029","4693.0764730198","6504.07309589915","8228.72064623735","9689.53811324706","10662.9232394936","13773.3646474241","14782.0394598512","16105.417405632","13362.018726141","13465.3783982378","15561.9727455217","16236.7716792911","14872.5658906784","15534.3598889091","15859.0860257836","14787.756063671","15359.1084396669","17019.5354136605","21495.7074076474","24918.6458419994","26510.7174533426","28482.6094833461","32709.4010383771","35578.736189717","32333.4661042498","30737.8322708385","31973.0190830638","28985.3333285441","29880.7128352982","30262.22563137","",
"Estonia","EST","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3036.42713527195","3347.87931588088","3614.89704249733","4045.69564386051","4139.65436410973","4069.85382069479","4490.65902987262","5298.62321323101","7165.68990862081","8849.31910869531","10336.3895510036","12591.9589912815","16580.9970419136","18087.6786567571","14718.3395892384","14632.0822062969","17177.4802984899","17132.2272892243","18877.3304932551","19719.8438789204","",
"Ethiopia","ETH","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","202.943463457459","207.70084457263","223.942251549596","205.003399189388","232.510328971375","233.94956705517","242.173582096202","242.913612116931","247.161191374179","253.347960467861","270.440331356767","203.341639735552","165.128126872391","125.128885444718","133.89860238822","144.692934996438","141.053555526918","124.677575145659","119.299988685663","124.050950409764","120.353115329024","111.531169229742","119.058658770078","135.976361875676","161.876953911699","194.077993734645","243.628845463447","325.794900680117","380.264841014241","341.858956165333","355.588991513187","469.792303889824","502.59672355578","565.164978204804","",
"European Union","EUU","GDP per capita (current US$)","NY.GDP.PCAP.CD","877.276513217389","947.006236119871","1025.43684131562","1119.6540137655","1230.05986635413","1328.53274622131","1429.21729011985","1524.70981231712","1574.20450515837","1717.94958513664","1935.30374960299","2177.72698495205","2591.31143702555","3271.05217610433","3656.21497458274","4240.30531195875","4370.87975792676","4928.92490166823","6014.84357708812","7317.63270192988","8318.96982205754","7332.90352298035","7038.92634293519","6807.12851627928","6520.36802634945","6723.93870619327","9194.32767841993","11345.0882109506","12614.664928973","12834.5775459524","15864.5825583229","16432.7506015854","17853.2770906179","16223.9093981137","17188.1902889506","19683.1255836643","20084.1105522127","18891.6686325011","19529.0109492418","19460.8190680218","18063.3970614897","18227.5793606957","19826.1822532868","24080.9210651086","27697.8893512749","28843.6133666704","30665.8032712199","35330.0015529787","37880.6684232999","33781.6630243402","33575.5509725567","36218.3497483853","34114.5282066613","35435.485613133","36317.3423455944","",
"Fragile and conflict affected situations","FCS","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","549.128244757532","559.002848845641","531.671583217509","508.978559194137","470.030525675302","492.15705476968","516.742849215432","546.759741856275","526.897224908974","554.151809403891","626.434704076022","574.009971821265","545.633042592335","600.042801213129","671.391495731144","792.537145511915","905.193183301063","1098.91276557395","1360.1068605628","1216.29920609244","1379.47295002881","1429.84310325933","1604.20981200122","1581.90487245882","1522.64014795947","",
"Finland","FIN","GDP per capita (current US$)","NY.GDP.PCAP.CD","1179.35301099994","1327.427224366","1411.70239818044","1522.3192420995","1707.50393824701","1882.08685764849","2010.21345619725","2034.18904965478","1907.07727217667","2178.03525044982","2467.47339622608","2718.19624570317","3179.99511761299","4176.27819613151","5301.55560924267","6260.20609856947","6744.70535003574","7074.36362917207","7634.47001069215","9339.16887411729","11232.274564422","10934.5680935815","10945.2773406605","10505.8336621689","10841.5671289286","11405.9336506035","14962.2553603914","18580.6586479255","22056.7017537988","23983.8457535829","28380.548911275","25503.2152090109","22337.4871236912","17617.0304386654","20305.5835495475","26273.4659031066","25777.6412996396","24676.4970769622","25989.407503518","26178.7917845508","24253.2504245786","24913.2445163584","26834.0262501804","32816.160880214","37636.1117341753","38969.171631813","41120.6765061581","48288.5490978186","53401.3148725198","47107.1557090705","46205.1660111855","50787.5649828531","47415.5598711351","49310.2292234446","49541.2882214419","",
"Fiji","FJI","GDP per capita (current US$)","NY.GDP.PCAP.CD","285.559793882226","287.347177094076","291.555831464401","296.78864559009","310.888073144811","317.072263823461","316.176267906957","333.310554309052","334.650806966317","357.458747326287","422.413510435661","466.04375785837","583.353154168805","768.735680805268","987.979665049496","1186.74605407767","1182.1705902898","1202.7137742022","1360.8635621092","1640.6704099112","1893.04368540117","1898.58905608307","1786.9239624533","1638.64210879202","1681.97401592003","1603.58220790828","1795.60532744379","1632.07342405604","1535.41193872226","1632.13829134345","1834.99460934282","1881.58013475034","2057.39840026859","2166.05846345028","2383.91825955131","2540.75151834037","2714.24311986153","2641.06808047268","2070.16843332117","2408.16546581581","2076.01330767665","2038.89924111333","2259.05579575103","2835.98091747817","3332.91446001498","3658.68959762831","3750.07109358501","4079.27106217342","4178.29984273144","3369.84084580337","3651.94242614479","4204.22164020527","4404.05176781619","4378.30684535443","4546.21211441785","",
"France","FRA","GDP per capita (current US$)","NY.GDP.PCAP.CD","1338.29960630568","1440.55433032888","1585.91726742846","1752.96440283546","1919.26671770559","2042.24038372783","2189.67088787159","2346.36295154832","2532.3147484766","2725.21764331867","2862.46926773347","3173.8400260794","3857.37278960172","4965.85476882631","5317.61951021977","6672.51138816429","6846.35219681131","7513.34497298839","9248.4416311044","11170.4601663549","12712.6013994711","11110.5597678072","10505.7354723033","10005.151671686","9432.29235681539","9775.33943453059","13557.1472150713","16324.3935591631","17696.5111500917","17704.9589834678","21795.2378254833","21782.4162038013","23937.0569176208","22503.2608510696","23625.5289969556","27037.9721319292","27015.2589591084","24359.4250618537","25101.3687369434","24799.2960096043","22465.6418414637","22527.3177509504","24275.2426027905","29691.1815836764","33874.7425478435","34879.7263291899","36544.5085344191","41600.5839748157","45413.065712185","41631.1314123702","40705.7662299421","43807.4759032413","40850.3523734948","42627.6524386524","42732.5665028093","",
"Faeroe Islands","FRO","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24502.2575227229","24550.3897333885","22850.4429638732","24566.0638419718","26731.1371367759","31098.0899974115","35008.1685188704","35808.8298627485","40617.3049771172","46878.115456099","49625.4786680383","46429.9206292594","47381.5227624969","50910.4340505074","48695.1711837983","54117.8443779935","","",
"Micronesia, Fed. Sts.","FSM","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","1320.06247056199","","","1275.86755810252","1296.32098107171","1355.14018691589","1436.90682424461","1528.0646936085","1682.18623481781","1756.20242180413","1908.84862945823","1909.35063220721","2065.00427684183","2019.95255764154","1906.80976167217","2029.32665656528","2046.79151825467","2170.9606255236","2239.91695437156","2257.77366497481","2293.57961354104","2247.83767300023","2352.63940940507","2393.93641180924","2435.19984773506","2501.52768205835","2669.37505410683","2838.44854708113","2998.64219722448","3150.82692530623","3049.0917680634","","",
"Gabon","GAB","GDP per capita (current US$)","NY.GDP.PCAP.CD","283.397626087634","332.500103897694","358.56097514997","299.223747737364","411.765440301174","425.294238599299","453.127535126936","490.302386261282","520.374647063046","550.280223365048","548.707083617509","634.311960188534","702.149723350944","1157.14340785866","2425.33556352915","3320.80936007627","4533.78705834833","4138.78464514329","3439.41604877648","4258.69814993008","5869.23115336935","5166.27245965528","4717.90785682273","4309.02474960455","4407.25708365853","4023.55254952125","3990.01475152165","3742.59678231045","4253.59758788921","4517.80121192663","6250.64321734812","5523.03474790639","5566.79471060118","4245.51424531316","3958.73831317884","4564.26914566744","5107.31657865408","4656.96812952675","3821.80871858827","3878.03165144957","4115.03693141137","3981.85874779824","4119.1545742254","4929.32251908643","5755.95940290332","6865.32293974112","7206.96827572526","8632.75726475988","10523.271293542","8061.56943434267","9388.23283412454","11304.6994800372","10960.7236582869","10425.1055104804","10208.4013528479","",
"United Kingdom","GBR","GDP per capita (current US$)","NY.GDP.PCAP.CD","1380.30624126257","1452.54470901356","1513.65144854926","1592.61447661562","1729.39997803568","1850.95476855498","1959.62782962126","2023.62756371118","1896.38674860735","2032.34700964503","2347.54431773747","2649.80151387223","3030.43251411977","3426.27622050378","3665.8627976419","4299.74561799284","4138.16778761535","4681.43993173038","5976.93816899991","7804.76208051155","10032.062080015","9599.30622221965","9146.07735701852","8691.51881306514","8179.19444064991","8652.21654247593","10611.112210096","13118.586534629","15987.1680775688","16239.2821960944","19095.4669984608","19900.7266505069","20487.1707852878","18389.0195675099","19709.2380983653","21295.8972795699","22426.9455469268","24670.9744789567","26144.8715313002","26555.0773610126","26296.448188778","25864.3949738535","28202.8542573635","32586.6428021759","38308.4363664645","39934.7836019879","42446.7955745067","48319.9319455834","45167.7352263141","37076.6452548831","38362.2171225955","40974.7081448937","41050.7719367539","41776.7594836935","45603.2923674399","",
"Georgia","GEO","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1618.4966108681","1314.67067020404","757.223548505358","550.015542609225","517.087087940892","569.018138143296","670.461104809102","774.680203294323","805.272684520598","628.865651645466","691.997710105302","733.970414207347","779.384593479877","922.029741621455","1186.87304743764","1469.92731980371","1761.1201002396","2318.12726272368","2918.71081544922","2440.96131777277","2613.75692472768","3219.60587110346","3528.73151084976","3596.90831969687","3669.98139193278","",
"Ghana","GHA","GDP per capita (current US$)","NY.GDP.PCAP.CD","182.983338650138","189.717457595971","195.124380037068","210.973696928598","230.436445632079","266.324671233207","269.46526216769","216.844489344234","202.752198465437","233.640135182378","257.639753098068","273.821109480956","232.535463220941","263.685956000574","301.366675887021","285.829465845508","275.877910684646","312.999343901447","353.709181716461","381.036447598414","411.518045530133","379.797692135315","351.319206999297","341.087077844053","358.396584323875","354.219715656338","437.088938006704","376.46042288959","375.225102968928","368.998250922334","402.588905762752","438.958018516325","414.702372796652","375.231904225937","333.328562596926","385.680644765592","403.803256971548","392.258941440167","416.387662127028","419.817885563872","264.693259198504","275.470387657374","311.610108343454","375.896173100165","426.161674187935","501.735716945151","929.726628584054","1099.02231257957","1234.07990011094","1095.50323245528","1323.09914056856","1587.19087274761","1641.82592182439","1856.90016075247","1442.81681833473","",
"Guinea","GIN","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","368.063779130106","379.81693212934","429.73683371291","421.945815287959","441.925743951787","473.510049149612","486.510678707518","458.253649556449","448.917767221592","469.761907276736","476.200367654183","454.161844658114","422.282015874088","400.27151641225","340.41422898218","316.38230769534","323.627842643559","371.320959304985","387.367961615385","303.760966051664","296.174576273352","407.206572153301","433.074755234154","430.199953543689","430.0564738591","447.790989285501","487.345714209237","521.538905868244","539.615774988756","",
"Gambia, The","GMB","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","108.314644983926","112.155412536056","96.7313636954851","103.644039112961","116.919452888976","121.098443035359","124.669837841323","153.488278997128","189.502986388872","221.044653762794","209.151641091094","250.24891365101","302.614632562081","353.944937158432","398.89920715714","349.797206726996","333.307417772525","317.051551102487","252.947756230941","308.33060629997","242.169930600907","274.365318389742","316.314618746513","322.444103074156","345.855021591008","727.033558196561","729.05331637229","748.828652521182","720.118186202398","737.511451809992","774.054770423061","713.208514070819","725.008230908813","682.966213910685","637.104271173897","542.505724047131","442.186133032543","360.677219047894","414.981283072286","433.291077671887","440.31354622552","519.953999368224","608.647810129708","549.54030683061","562.212735081206","516.983902977189","504.910490903687","477.398928490376","418.560870050176","",
"Guinea-Bissau","GNB","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","110.607612071599","108.35158770479","118.819683493063","118.925895112966","129.122465531336","139.997765761772","141.909478087613","142.736088729041","149.708567656929","142.120157736238","130.198439755321","178.479156969192","186.997279975708","180.870374525872","149.80765487412","152.238344208697","134.803065736936","175.997968966479","162.835142415046","206.374550282494","230.979121047808","238.060281205589","204.862726361688","209.683593626806","203.980392151987","215.066361644641","224.041785557079","217.711112054272","163.800081081525","174.296766431254","281.403660289496","291.950531923183","303.011861874309","339.860748738479","370.934077294665","401.147289045779","395.97799385472","455.435857767719","553.456505772194","517.14704657905","518.598360839748","659.48378002406","559.22475197111","538.733870524913","567.822610297551","",
"Equatorial Guinea","GNQ","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","35.3677276825885","41.5345234992904","48.0181588040289","240.31865155806","250.880313645769","256.040811247214","233.855392652903","230.214011265605","228.01749221027","227.952037473625","238.005711911373","309.464696564524","377.26268879136","437.775534706334","453.641718658371","471.915481029568","","","229.563612673105","157.69025923949","176.261326988269","162.674303154989","170.527345577854","197.573749965954","231.364390810636","271.915463326899","283.605247406086","241.526154602044","297.112890003935","284.096891527912","333.366785307526","325.155304989087","232.7047569626","316.402489441473","501.166389303873","921.852196227711","746.85720124896","1209.93763169384","1970.25129969868","2661.42145352821","3182.76785724516","4234.60198482384","7276.07552778634","13129.5971106475","12516.272718078","15310.1862413574","22494.1971796622","13205.8824229983","15869.6527116846","20922.7497708746","21306.9602305927","19546.6911355562","17430.0836593308","",
"Greece","GRC","GDP per capita (current US$)","NY.GDP.PCAP.CD","533.686381232649","597.287321012322","630.61394129381","701.62041775285","784.954348432918","888.921997905322","981.652394470053","1052.12099276566","1134.35615147538","1284.21231559082","1499.93487444581","1658.407297338","1906.67527910126","2512.05775673293","2839.12694945607","3164.88294897792","3403.04891415541","3900.7337549312","4711.91970691446","5726.97267873283","5915.38906799301","5400.08946061185","5599.80744242354","5038.38198719776","4870.45949533315","4831.44652670041","5677.35338430548","6589.0895797689","7626.03636069051","7875.61220218647","9673.41563911542","10289.3670940582","11249.2312913233","10435.2275841687","11089.8524570037","12918.7395810081","13685.3205619765","13298.4449353251","13375.1492168094","13140.0607783436","11960.6644687404","12418.6791235659","13903.69055322","18292.0098552546","21676.4309223515","22327.0080874066","24557.8776127202","28548.304446526","31700.4941221594","29485.5098263532","26863.0116050517","25962.3689385998","22494.3781859902","21965.9628890429","21682.598270353","",
"Grenada","GRD","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","591.240658637252","758.371471373132","884.203784892632","939.450062223315","970.343774073587","1022.97351997308","1054.4910901497","1118.44776570057","1283.3045617106","1438.01158875825","1682.7122556248","1881.78344609442","2199.48862821457","2295.97622152885","2504.4877518437","2581.40153273628","2545.82058187546","2633.49972490383","2755.99025881248","2923.2494012472","3015.4831679139","3364.34432484855","3742.36650568222","5117.53947240756","5109.95862496254","5292.23228582989","5773.299049239","5836.12010882625","6754.38117450337","6764.72286695124","7322.52617141648","7946.63850064393","7393.34513711779","7366.57633588191","7409.52239952906","7584.66380977663","7889.89401102487","8295.53848388064","",
"Greenland","GRL","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","1498.27649295437","1876.50422354843","2196.71433693896","2860.28068820042","3432.70594066779","4257.91257432112","4844.65625100608","5713.96301706019","7235.51683745601","8480.76199533072","9483.10296840521","8544.0983111801","7813.65159517008","7988.17823859827","7198.708040151","7760.83450802386","11271.3330380617","14554.3520762171","16397.9501938761","16813.7414501107","18326.9285151847","18315.3156087397","18768.8264960747","16797.3573901144","18124.1007573944","21665.8308063995","21422.4622168251","19145.6144069473","20496.5798031634","20170.322763798","19004.0034517255","19275.4328079683","20652.8412682386","25129.0765454895","28903.9358328181","29903.284035428","30620.2155288913","37516.7509225391","30883.0349660334","22507.8887155204","","","","","","",
"Guatemala","GTM","GDP per capita (current US$)","NY.GDP.PCAP.CD","252.83730925451","253.933624899884","262.499543793421","282.068733368879","282.361091851368","281.586873490838","286.21822312961","291.101487171106","313.848239322096","325.211186325129","351.072319422707","355.837688675727","366.2256087784","435.311556460713","520.919391861398","584.469641772482","681.223540030796","832.939476055936","898.781213273168","995.544553884248","1106.77226004786","1177.43267568095","1161.00330027553","1173.77869305131","1196.64173305059","1197.61668662093","869.174335219569","831.133098734893","898.297450439938","940.766924156301","835.2990463977","1002.24799728608","1085.42672141138","1156.17342578739","1284.64677669454","1415.12184484301","1487.10269690955","1636.22216111691","1741.40218593402","1605.52077331056","1650.36595897633","1561.59724256985","1692.97463993108","1743.17683613535","1860.98913945864","2064.03597595891","2241.00406234404","2472.38807869995","2774.32312324701","2617.11532812096","2805.94799750235","3166.58611660174","3278.62912839836","3432.02242529717","3666.96352464379","",
"Guam","GUM","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","GDP per capita (current US$)","NY.GDP.PCAP.CD","301.683094344469","319.310440453554","324.613418544566","283.990278671056","306.356165937697","327.863120021646","345.303980387349","372.294160251812","337.833863672456","362.534864714727","385.01296076117","400.746791397122","400.710157066639","425.911417221064","594.273473931851","668.486499675632","605.106736546082","590.049118297057","655.797068648663","678.592308587818","766.830999702522","724.053374840023","613.64845836739","627.055389750378","565.925874696705","592.761912699895","667.88307691405","475.867027986948","563.091245822402","522.941380091288","550.59305007086","469.278706272758","513.197611815863","614.345464775002","747.860185924185","855.416351998422","966.054224143685","1020.82703702245","973.165774991456","938.618358243844","960.186798676103","936.916219960606","972.216533838769","999.181647229363","1058.95851524012","1110.95771735024","1961.05562322394","2334.02104216431","2569.98850579426","2698.05899106455","2998.94127424089","3408.73190339614","3759.38354709702","3928.87894976629","4226.21085395223","",
"High income","HIC","GDP per capita (current US$)","NY.GDP.PCAP.CD","1240.77885904703","1293.96849637831","1379.30348109163","1455.65832975285","1573.61290910063","1688.68779791188","1829.22466536296","1934.17250680898","2076.79109247636","2257.3516012178","2453.14260625408","2694.0914146241","3089.23646635805","3713.83531016747","4167.42993386452","4575.54099648165","4939.29145002771","5545.04335628892","6569.60265046118","7535.91794726653","8351.79102629302","8416.41609656483","8278.86021240317","8498.15174520682","8747.5762433733","9131.36811679688","10990.9482802169","12598.9462507986","14093.3015408543","14586.4531429962","16280.7650915872","17086.7677340345","18222.2672178296","18231.5461969617","19349.9120244043","21156.9310706122","21201.0117286417","20791.4862732685","20624.9272630256","21449.0979695198","21821.1089978964","21526.8395476465","22174.3586627182","24764.6815220446","27530.348496558","29071.1475455846","30679.8718074142","33542.4410795226","35666.762679125","32977.4290777137","34631.9500359985","37298.0663139318","37313.2044553465","37569.3284730899","37823.1605769031","",
