1.290316939000000000e+09 1.000000000000000000e+00 5.010000000000000000e+02
1.290316958000000000e+09 1.000000000000000000e+00 4.970000000000000000e+02
1.290316975000000000e+09 1.000000000000000000e+00 4.930000000000000000e+02
1.290316992000000000e+09 1.000000000000000000e+00 4.880000000000000000e+02
1.290317013000000000e+09 1.000000000000000000e+00 4.840000000000000000e+02
1.290317030000000000e+09 1.000000000000000000e+00 4.790000000000000000e+02
1.290317047000000000e+09 1.000000000000000000e+00 4.750000000000000000e+02
1.290317068000000000e+09 1.000000000000000000e+00 4.710000000000000000e+02
1.290317089000000000e+09 1.000000000000000000e+00 4.670000000000000000e+02
1.290317106000000000e+09 1.000000000000000000e+00 4.630000000000000000e+02
1.290317123000000000e+09 1.000000000000000000e+00 4.590000000000000000e+02
1.290317146000000000e+09 1.000000000000000000e+00 4.550000000000000000e+02
1.290317164000000000e+09 7.690000000000000000e+02 4.520000000000000000e+02
1.290317182000000000e+09 1.023000000000000000e+03 4.530000000000000000e+02
1.290317206000000000e+09 1.023000000000000000e+03 4.580000000000000000e+02
1.290317225000000000e+09 1.023000000000000000e+03 4.630000000000000000e+02
1.290317243000000000e+09 1.023000000000000000e+03 4.680000000000000000e+02
1.290317266000000000e+09 1.023000000000000000e+03 4.720000000000000000e+02
1.290317286000000000e+09 1.023000000000000000e+03 4.770000000000000000e+02
1.290317304000000000e+09 1.023000000000000000e+03 4.820000000000000000e+02
1.290317326000000000e+09 1.023000000000000000e+03 4.860000000000000000e+02
1.290317347000000000e+09 1.023000000000000000e+03 4.900000000000000000e+02
1.290317365000000000e+09 1.023000000000000000e+03 4.950000000000000000e+02
1.290317384000000000e+09 1.023000000000000000e+03 4.990000000000000000e+02
1.290317408000000000e+09 1.023000000000000000e+03 5.040000000000000000e+02
1.290317427000000000e+09 1.023000000000000000e+03 5.080000000000000000e+02
1.290317445000000000e+09 1.023000000000000000e+03 5.120000000000000000e+02
1.290317469000000000e+09 1.023000000000000000e+03 5.160000000000000000e+02
1.290317488000000000e+09 1.023000000000000000e+03 5.200000000000000000e+02
1.290317506000000000e+09 1.023000000000000000e+03 5.250000000000000000e+02
1.290317530000000000e+09 1.023000000000000000e+03 5.290000000000000000e+02
1.290317549000000000e+09 1.023000000000000000e+03 5.330000000000000000e+02
1.290317570000000000e+09 1.023000000000000000e+03 5.370000000000000000e+02
1.290317591000000000e+09 1.023000000000000000e+03 5.410000000000000000e+02
1.290317610000000000e+09 1.023000000000000000e+03 5.450000000000000000e+02
