1.37	-1.0395	1.44883	0.0347192
1.38	-1.0543	1.44125	0.0346227
1.39	-1.06902	1.4335	0.0345269
1.4	-1.08366	1.4256	0.0344318
1.41	-1.09822	1.41753	0.0343374
1.42	-1.1127	1.40931	0.0342438
1.43	-1.12709	1.40092	0.034151
1.44	-1.1414	1.39237	0.0340589
1.45	-1.15562	1.38366	0.0339676
1.46	-1.16975	1.37479	0.0338771
1.47	-1.18379	1.36576	0.0337874
1.48	-1.19774	1.35658	0.0336984
1.49	-1.2116	1.34724	0.0336103
1.5	-1.22536	1.33774	0.0335229
1.51	-1.23902	1.32808	0.0334364
1.52	-1.25259	1.31827	0.0333507
1.53	-1.26605	1.3083	0.0332659
1.54	-1.27942	1.29818	0.0331818
1.55	-1.29268	1.28791	0.0330986
1.56	-1.30584	1.27748	0.0330162
1.57	-1.31889	1.2669	0.0329347
1.58	-1.33183	1.25617	0.032854
1.59	-1.34467	1.24529	0.0327742
1.6	-1.35739	1.23426	0.0326952
1.61	-1.37001	1.22308	0.0326171
1.62	-1.38251	1.21175	0.0325398
1.63	-1.39489	1.20027	0.0324634
1.64	-1.40716	1.18865	0.0323878
1.65	-1.41931	1.17689	0.0323131
1.66	-1.43135	1.16497	0.0322392
1.67	-1.44326	1.15292	0.0321663
1.68	-1.45505	1.14072	0.0320941
1.69	-1.46671	1.12838	0.0320229
1.7	-1.47825	1.1159	0.0319525
1.71	-1.48967	1.10328	0.0318829
1.72	-1.50096	1.09052	0.0318143
1.73	-1.51212	1.07762	0.0317465
1.74	-1.52314	1.06459	0.0316795
1.75	-1.53404	1.05142	0.0316135
1.76	-1.5448	1.03811	0.0315483
1.77	-1.55543	1.02468	0.0314839
1.78	-1.56593	1.0111	0.0314205
1.79	-1.57628	0.997402	0.0313578
1.8	-1.5865	0.983569	0.0312961
1.81	-1.59658	0.969606	0.0312352
1.82	-1.60652	0.955516	0.0311752
1.83	-1.61631	0.941298	0.031116
1.84	-1.62597	0.926955	0.0310577
1.85	-1.63547	0.912487	0.0310003
1.86	-1.64484	0.897896	0.0309437
1.87	-1.65405	0.883183	0.030888
1.88	-1.66312	0.868348	0.0308331
1.89	-1.67203	0.853394	0.0307791
1.9	-1.6808	0.838322	0.0307259
1.91	-1.68941	0.823132	0.0306736
1.92	-1.69788	0.807826	0.0306221
1.93	-1.70618	0.792406	0.0305715
1.94	-1.71433	0.776873	0.0305218
1.95	-1.72233	0.761227	0.0304729
1.96	-1.73017	0.745471	0.0304248
1.97	-1.73785	0.729606	0.0303776
1.98	-1.74537	0.713633	0.0303312
1.99	-1.75273	0.697554	0.0302857
2	-1.75992	0.68137	0.030241
2.01	-1.76696	0.665082	0.0301971
2.02	-1.77383	0.648691	0.0301541
2.03	-1.78053	0.6322	0.030112
2.04	-1.78707	0.61561	0.0300706
2.05	-1.79345	0.598922	0.0300301
2.06	-1.79965	0.582137	0.0299905
2.07	-1.80569	0.565258	0.0299516
2.08	-1.81156	0.548285	0.0299136
2.09	-1.81725	0.53122	0.0298765
2.1	-1.82278	0.514065	0.0298401
2.11	-1.82813	0.496821	0.0298046
2.12	-1.83331	0.47949	0.0297699
2.13	-1.83832	0.462074	0.0297361
2.14	-1.84315	0.444573	0.029703
2.15	-1.8478	0.426989	0.0296708
2.16	-1.85228	0.409325	0.0296394
2.17	-1.85658	0.391582	0.0296089
2.18	-1.8607	0.37376	0.0295791
2.19	-1.86465	0.355863	0.0295502
2.2	-1.86841	0.337891	0.0295221
2.21	-1.872	0.319847	0.0294948
2.22	-1.8754	0.301732	0.0294683
2.23	-1.87862	0.283547	0.0294427
2.24	-1.88166	0.265294	0.0294178
2.25	-1.88451	0.246975	0.0293938
2.26	-1.88718	0.228592	0.0293706
2.27	-1.88967	0.210146	0.0293482
2.28	-1.89197	0.19164	0.0293266
2.29	-1.89409	0.173074	0.0293058
2.3	-1.89602	0.154451	0.0292859
2.31	-1.89777	0.135772	0.0292667
2.32	-1.89932	0.117039	0.0292484
2.33	-1.90069	0.0982543	0.0292308
2.34	-1.90187	0.079419	0.0292141
2.35	-1.90286	0.0605351	0.0291982
2.36	-1.90367	0.0416045	0.0291831
2.37	-1.90428	0.0226288	0.0291688
2.38	-1.9047	0.00360999	0.0291553
2.39	-1.90493	-0.0154502	0.0291426
2.4	-1.90498	-0.0345499	0.0291307
2.41	-1.90483	-0.0536873	0.0291197
2.42	-1.90448	-0.0728606	0.0291094
2.43	-1.90395	-0.0920678	0.0291
2.44	-1.90323	-0.111307	0.0290913
2.45	-1.90231	-0.130577	0.0290835
2.46	-1.9012	-0.149875	0.0290765
2.47	-1.89989	-0.1692	0.0290702
2.48	-1.89839	-0.188549	0.0290648
2.49	-1.8967	-0.207921	0.0290602
2.5	-1.89482	-0.227314	0.0290564
2.51	-1.89274	-0.246726	0.0290534
2.52	-1.89046	-0.266155	0.0290513
2.53	-1.88799	-0.285599	0.0290499
2.54	-1.88533	-0.305057	0.0290494
2.55	-1.88247	-0.324525	0.0290496
2.56	-1.87942	-0.344004	0.0290507
2.57	-1.87617	-0.363489	0.0290526
2.58	-1.87273	-0.38298	0.0290553
2.59	-1.8691	-0.402475	0.0290588
2.6	-1.86526	-0.421972	0.0290631
2.61	-1.86124	-0.441468	0.0290683
2.62	-1.85702	-0.460962	0.0290742
2.63	-1.8526	-0.480451	0.029081
2.64	-1.84799	-0.499935	0.0290886
2.65	-1.84318	-0.51941	0.0290971
2.66	-1.83818	-0.538875	0.0291063
2.67	-1.83299	-0.558329	0.0291164
2.68	-1.8276	-0.577768	0.0291273
2.69	-1.82201	-0.597191	0.029139
2.7	-1.81624	-0.616596	0.0291515
2.71	-1.81027	-0.635981	0.0291649
2.72	-1.8041	-0.655345	0.0291791
2.73	-1.79774	-0.674684	0.0291942
2.74	-1.79119	-0.693998	0.02921
2.75	-1.78445	-0.713283	0.0292267
2.76	-1.77751	-0.732539	0.0292443
2.77	-1.77038	-0.751763	0.0292627
2.78	-1.76306	-0.770953	0.0292819
2.79	-1.75555	-0.790107	0.029302
2.8	-1.74784	-0.809224	0.0293229
2.81	-1.73995	-0.828301	0.0293446
2.82	-1.73187	-0.847335	0.0293673
2.83	-1.72359	-0.866327	0.0293907
2.84	-1.71513	-0.885272	0.029415
2.85	-1.70647	-0.90417	0.0294402
2.86	-1.69763	-0.923017	0.0294662
2.87	-1.6886	-0.941814	0.0294931
2.88	-1.67939	-0.960556	0.0295209
2.89	-1.66998	-0.979243	0.0295495
2.9	-1.66039	-0.997872	0.029579
2.91	-1.65062	-1.01644	0.0296093
2.92	-1.64066	-1.03495	0.0296406
2.93	-1.63051	-1.05339	0.0296727
2.94	-1.62018	-1.07177	0.0297057
2.95	-1.60967	-1.09008	0.0297395
2.96	-1.59898	-1.10833	0.0297743
2.97	-1.5881	-1.1265	0.02981
2.98	-1.57704	-1.14459	0.0298465
2.99	-1.5658	-1.16261	0.0298839
3	-1.55439	-1.18056	0.0299223
3.01	-1.54279	-1.19842	0.0299615
3.02	-1.53102	-1.21621	0.0300016
3.03	-1.51907	-1.23391	0.0300427
3.04	-1.50694	-1.25152	0.0300846
3.05	-1.49464	-1.26905	0.0301275
3.06	-1.48216	-1.28649	0.0301713
3.07	-1.46951	-1.30384	0.030216
3.08	-1.45669	-1.3211	0.0302616
3.09	-1.4437	-1.33826	0.0303082
3.1	-1.43053	-1.35532	0.0303557
3.11	-1.4172	-1.37229	0.0304041
3.12	-1.4037	-1.38916	0.0304535
3.13	-1.39002	-1.40592	0.0305038
3.14	-1.37619	-1.42258	0.0305551
3.15	-1.36218	-1.43913	0.0306073
3.16	-1.34802	-1.45558	0.0306605
3.17	-1.33369	-1.47192	0.0307147
3.18	-1.31919	-1.48814	0.0307698
3.19	-1.30454	-1.50425	0.0308259
3.2	-1.28973	-1.52025	0.0308829
3.21	-1.27475	-1.53613	0.030941
3.22	-1.25962	-1.55189	0.031
3.23	-1.24434	-1.56753	0.03106
3.24	-1.22889	-1.58304	0.031121
3.25	-1.2133	-1.59844	0.031183
3.26	-1.19755	-1.6137	0.031246
3.27	-1.18165	-1.62884	0.03131
3.28	-1.1656	-1.64385	0.0313751
3.29	-1.1494	-1.65873	0.0314411
3.3	-1.13305	-1.67347	0.0315082
3.31	-1.11656	-1.68808	0.0315763
3.32	-1.09992	-1.70255	0.0316454
3.33	-1.08314	-1.71689	0.0317156
3.34	-1.06622	-1.73108	0.0317868
3.35	-1.04916	-1.74514	0.0318591
3.36	-1.03196	-1.75905	0.0319324
3.37	-1.01462	-1.77281	0.0320068
3.38	-0.99714	-1.78643	0.0320822
3.39	-0.979529	-1.7999	0.0321588
3.4	-0.961785	-1.81322	0.0322364
3.41	-0.94391	-1.82639	0.032315
3.42	-0.925904	-1.8394	0.0323948
3.43	-0.90777	-1.85226	0.0324757
3.44	-0.889509	-1.86497	0.0325576
3.45	-0.871123	-1.87751	0.0326407
3.46	-0.852612	-1.8899	0.0327249
3.47	-0.83398	-1.90212	0.0328102
3.48	-0.815226	-1.91419	0.0328966
3.49	-0.796354	-1.92609	0.0329842
3.5	-0.777365	-1.93782	0.0330728
3.51	-0.75826	-1.94938	0.0331627
3.52	-0.739041	-1.96078	0.0332537
3.53	-0.71971	-1.97201	0.0333458
3.54	-0.700268	-1.98306	0.0334391
3.55	-0.680718	-1.99394	0.0335336
3.56	-0.661061	-2.00465	0.0336292
3.57	-0.641298	-2.01518	0.033726
3.58	-0.621432	-2.02554	0.033824
3.59	-0.601465	-2.03571	0.0339232
3.6	-0.581397	-2.04571	0.0340236
3.61	-0.561231	-2.05552	0.0341253
3.62	-0.54097	-2.06516	0.0342281
3.63	-0.520614	-2.0746	0.0343321
3.64	-0.500165	-2.08387	0.0344374
3.65	-0.479626	-2.09294	0.0345439
3.66	-0.458998	-2.10183	0.0346516
3.67	-0.438283	-2.11053	0.0347606
3.68	-0.417483	-2.11904	0.0348709
3.69	-0.3966	-2.12735	0.0349824
3.7	-0.375636	-2.13548	0.0350952
3.71	-0.354593	-2.14341	0.0352092
3.72	-0.333473	-2.15114	0.0353245
3.73	-0.312277	-2.15868	0.0354412
3.74	-0.291009	-2.16602	0.0355591
3.75	-0.269669	-2.17317	0.0356783
3.76	-0.248259	-2.18011	0.0357988
3.77	-0.226783	-2.18685	0.0359207
3.78	-0.205242	-2.19339	0.0360438
3.79	-0.183637	-2.19973	0.0361683
3.8	-0.161971	-2.20586	0.0362942
3.81	-0.140246	-2.21179	0.0364213
3.82	-0.118464	-2.21751	0.0365499
3.83	-0.0966275	-2.22303	0.0366798
3.84	-0.0747379	-2.22834	0.036811
3.85	-0.0527976	-2.23344	0.0369436
3.86	-0.0308087	-2.23833	0.0370776
3.87	-0.00877334	-2.24301	0.037213
3.88	0.0133064	-2.24748	0.0373498
3.89	0.0354285	-2.25173	0.037488
3.9	0.0575906	-2.25577	0.0376276
3.91	0.0797907	-2.2596	0.0377686
3.92	0.102027	-2.26322	0.037911
3.93	0.124296	-2.26661	0.0380548
3.94	0.146597	-2.2698	0.0382001
3.95	0.168927	-2.27276	0.0383468
3.96	0.191285	-2.27551	0.038495
3.97	0.213667	-2.27804	0.0386446
3.98	0.236072	-2.28035	0.0387957
3.99	0.258497	-2.28244	0.0389482
4	0.280941	-2.28431	0.0391022
4.01	0.3034	-2.28596	0.0392577
4.02	0.325874	-2.28738	0.0394147
4.03	0.348359	-2.28859	0.0395731
4.04	0.370854	-2.28957	0.0397331
4.05	0.393355	-2.29033	0.0398945
4.06	0.415861	-2.29086	0.0400575
4.07	0.43837	-2.29117	0.0402219
4.08	0.46088	-2.29126	0.0403879
4.09	0.483387	-2.29112	0.0405554
4.1	0.50589	-2.29076	0.0407245
4.11	0.528387	-2.29017	0.040895
4.12	0.550875	-2.28935	0.0410671
4.13	0.573352	-2.28831	0.0412408
4.14	0.595816	-2.28704	0.041416
4.15	0.618264	-2.28554	0.0415927
4.16	0.640694	-2.28381	0.041771
4.17	0.663104	-2.28186	0.0419509
4.18	0.685491	-2.27968	0.0421323
4.19	0.707854	-2.27727	0.0423153
4.2	0.730189	-2.27463	0.0424998
4.21	0.752496	-2.27176	0.0426859
4.22	0.77477	-2.26867	0.0428736
4.23	0.797011	-2.26534	0.0430629
4.24	0.819215	-2.26179	0.0432538
4.25	0.841381	-2.25801	0.0434462
4.26	0.863505	-2.25399	0.0436402
4.27	0.885587	-2.24975	0.0438359
4.28	0.907623	-2.24528	0.0440331
4.29	0.929611	-2.24058	0.0442319
4.3	0.951549	-2.23565	0.0444323
4.31	0.973435	-2.23049	0.0446342
4.32	0.995266	-2.2251	0.0448378
4.33	1.01704	-2.21949	0.045043
4.34	1.03875	-2.21364	0.0452497
4.35	1.06041	-2.20757	0.0454581
4.36	1.082	-2.20126	0.045668
4.37	1.10352	-2.19473	0.0458795
4.38	1.12497	-2.18797	0.0460926
4.39	1.14635	-2.18098	0.0463073
4.4	1.16766	-2.17377	0.0465236
4.41	1.1889	-2.16633	0.0467414
4.42	1.21005	-2.15866	0.0469608
4.43	1.23113	-2.15076	0.0471818
4.44	1.25213	-2.14264	0.0474044
4.45	1.27304	-2.13429	0.0476285
4.46	1.29386	-2.12571	0.0478542
4.47	1.31459	-2.11691	0.0480814
4.48	1.33523	-2.10789	0.0483102
4.49	1.35578	-2.09864	0.0485405
4.5	1.37624	-2.08917	0.0487724
4.51	1.39659	-2.07947	0.0490057
4.52	1.41684	-2.06955	0.0492406
4.53	1.437	-2.05941	0.049477
4.54	1.45704	-2.04905	0.0497149
4.55	1.47698	-2.03847	0.0499542
4.56	1.49681	-2.02767	0.0501951
4.57	1.51653	-2.01664	0.0504374
4.58	1.53613	-2.0054	0.0506811
4.59	1.55562	-1.99394	0.0509263
4.6	1.57499	-1.98227	0.0511729
4.61	1.59424	-1.97037	0.051421
4.62	1.61337	-1.95826	0.0516704
4.63	1.63238	-1.94594	0.0519212
4.64	1.65125	-1.9334	0.0521734
4.65	1.67	-1.92065	0.0524269
4.66	1.68862	-1.90768	0.0526817
4.67	1.7071	-1.89451	0.0529379
4.68	1.72545	-1.88112	0.0531953
4.69	1.74366	-1.86752	0.0534541
4.7	1.76173	-1.85372	0.053714
4.71	1.77966	-1.8397	0.0539752
4.72	1.79744	-1.82548	0.0542376
4.73	1.81508	-1.81106	0.0545012
4.74	1.83257	-1.79643	0.054766
4.75	1.84991	-1.78159	0.0550319
4.76	1.8671	-1.76655	0.0552989
4.77	1.88414	-1.75132	0.055567
4.78	1.90102	-1.73588	0.0558361
4.79	1.91774	-1.72024	0.0561062
4.8	1.9343	-1.7044	0.0563774
4.81	1.9507	-1.68837	0.0566495
4.82	1.96693	-1.67214	0.0569226
4.83	1.983	-1.65572	0.0571965
4.84	1.9989	-1.63911	0.0574713
4.85	2.01463	-1.6223	0.0577469
4.86	2.03019	-1.6053	0.0580234
4.87	2.04558	-1.58812	0.0583006
4.88	2.06079	-1.57075	0.0585785
4.89	2.07582	-1.55319	0.0588571
4.9	2.09067	-1.53544	0.0591363
4.91	2.10535	-1.51751	0.0594161
4.92	2.11984	-1.49941	0.0596965
4.93	2.13414	-1.48112	0.0599774
4.94	2.14826	-1.46265	0.0602587
4.95	2.16219	-1.444	0.0605405
4.96	2.17593	-1.42518	0.0608227
4.97	2.18947	-1.40618	0.0611052
4.98	2.20283	-1.38702	0.0613879
4.99	2.21599	-1.36768	0.0616709
5	2.22895	-1.34817	0.061954
5.01	2.24171	-1.32849	0.0622373
5.02	2.25427	-1.30865	0.0625206
5.03	2.26663	-1.28864	0.062804
5.04	2.27879	-1.26847	0.0630873
5.05	2.29074	-1.24814	0.0633705
5.06	2.30248	-1.22765	0.0636535
5.07	2.31402	-1.207	0.0639363
5.08	2.32534	-1.1862	0.0642189
5.09	2.33646	-1.16524	0.0645011
5.1	2.34736	-1.14413	0.0647828
5.11	2.35804	-1.12287	0.0650641
5.12	2.36851	-1.10146	0.0653449
5.13	2.37877	-1.07991	0.065625
5.14	2.3888	-1.05821	0.0659045
5.15	2.39861	-1.03636	0.0661832
5.16	2.4082	-1.01438	0.0664611
5.17	2.41757	-0.992257	0.0667381
5.18	2.42671	-0.969998	0.0670141
5.19	2.43563	-0.947604	0.0672891
5.2	2.44432	-0.925077	0.067563
5.21	2.45278	-0.902418	0.0678357
5.22	2.46101	-0.879631	0.0681071
5.23	2.46901	-0.856717	0.0683772
5.24	2.47677	-0.833679	0.0686459
5.25	2.48431	-0.810517	0.068913
5.26	2.49161	-0.787235	0.0691786
5.27	2.49867	-0.763835	0.0694424
5.28	2.50549	-0.740318	0.0697046
5.29	2.51208	-0.716687	0.0699648
5.3	2.51843	-0.692944	0.0702232
5.31	2.52453	-0.669091	0.0704795
5.32	2.5304	-0.64513	0.0707338
5.33	2.53602	-0.621064	0.0709858
5.34	2.5414	-0.596895	0.0712356
5.35	2.54654	-0.572624	0.071483
5.36	2.55142	-0.548255	0.071728
5.37	2.55607	-0.52379	0.0719703
5.38	2.56046	-0.49923	0.0722101
5.39	2.56461	-0.474578	0.0724471
5.4	2.5685	-0.449837	0.0726813
5.41	2.57215	-0.425008	0.0729126
5.42	2.57554	-0.400095	0.0731409
5.43	2.57869	-0.375099	0.073366
5.44	2.58158	-0.350022	0.073588
5.45	2.58422	-0.324868	0.0738067
5.46	2.5866	-0.299638	0.074022
5.47	2.58873	-0.274335	0.0742337
5.48	2.5906	-0.248962	0.074442
5.49	2.59222	-0.22352	0.0746465
5.5	2.59358	-0.198012	0.0748473
5.51	2.59468	-0.172441	0.0750442
5.52	2.59553	-0.146809	0.0752371
5.53	2.59611	-0.121119	0.075426
5.54	2.59644	-0.0953723	0.0756108
5.55	2.59651	-0.0695723	0.0757913
5.56	2.59632	-0.0437213	0.0759675
5.57	2.59586	-0.0178217	0.0761392
5.58	2.59515	0.00812386	0.0763065
5.59	2.59417	0.0341129	0.0764691
5.6	2.59294	0.0601429	0.076627
5.61	2.59144	0.0862114	0.0767801
5.62	2.58968	0.112316	0.0769284
