5.408000000000000000e+03 1.019000000000000000e+03
5.528000000000000000e+03 1.020000000000000000e+03
5.648000000000000000e+03 1.020000000000000000e+03
5.768000000000000000e+03 1.020000000000000000e+03
5.888000000000000000e+03 1.021000000000000000e+03
6.008000000000000000e+03 1.021000000000000000e+03
6.128000000000000000e+03 1.021000000000000000e+03
6.248000000000000000e+03 1.021000000000000000e+03
6.368000000000000000e+03 1.021000000000000000e+03
6.488000000000000000e+03 1.021000000000000000e+03
6.608000000000000000e+03 1.022000000000000000e+03
6.728000000000000000e+03 1.022000000000000000e+03
6.848000000000000000e+03 1.022000000000000000e+03
6.968000000000000000e+03 1.022000000000000000e+03
7.088000000000000000e+03 1.022000000000000000e+03
7.208000000000000000e+03 1.023000000000000000e+03
7.328000000000000000e+03 1.022000000000000000e+03
7.448000000000000000e+03 1.022000000000000000e+03
7.568000000000000000e+03 1.022000000000000000e+03
7.696000000000000000e+03 9.940000000000000000e+02
7.816000000000000000e+03 8.800000000000000000e+02
7.936000000000000000e+03 7.790000000000000000e+02
8.056000000000000000e+03 6.900000000000000000e+02
8.176000000000000000e+03 6.120000000000000000e+02
8.296000000000000000e+03 5.420000000000000000e+02
8.416000000000000000e+03 4.800000000000000000e+02
8.536000000000000000e+03 4.250000000000000000e+02
8.656000000000000000e+03 3.760000000000000000e+02
8.776000000000000000e+03 3.330000000000000000e+02
8.896000000000000000e+03 2.950000000000000000e+02
9.016000000000000000e+03 2.620000000000000000e+02
9.136000000000000000e+03 2.320000000000000000e+02
9.256000000000000000e+03 2.050000000000000000e+02
9.376000000000000000e+03 1.820000000000000000e+02
9.496000000000000000e+03 1.610000000000000000e+02
9.616000000000000000e+03 1.430000000000000000e+02
9.736000000000000000e+03 1.260000000000000000e+02
9.856000000000000000e+03 1.120000000000000000e+02
9.976000000000000000e+03 9.900000000000000000e+01
1.009600000000000000e+04 8.700000000000000000e+01
1.021600000000000000e+04 7.700000000000000000e+01
1.033600000000000000e+04 6.900000000000000000e+01
1.045600000000000000e+04 6.100000000000000000e+01
1.057600000000000000e+04 5.300000000000000000e+01
1.069600000000000000e+04 4.700000000000000000e+01
1.081600000000000000e+04 4.200000000000000000e+01
1.093600000000000000e+04 3.700000000000000000e+01
1.105600000000000000e+04 3.200000000000000000e+01
1.117600000000000000e+04 2.900000000000000000e+01
1.129600000000000000e+04 2.500000000000000000e+01
1.141600000000000000e+04 2.200000000000000000e+01
1.153600000000000000e+04 1.900000000000000000e+01
1.165600000000000000e+04 1.700000000000000000e+01
1.177600000000000000e+04 1.500000000000000000e+01
1.189600000000000000e+04 1.300000000000000000e+01
1.201600000000000000e+04 1.100000000000000000e+01
1.213600000000000000e+04 1.000000000000000000e+01
1.225600000000000000e+04 9.000000000000000000e+00
1.237600000000000000e+04 7.000000000000000000e+00
1.249600000000000000e+04 6.000000000000000000e+00
1.261600000000000000e+04 6.000000000000000000e+00
1.273600000000000000e+04 5.000000000000000000e+00
1.285600000000000000e+04 4.000000000000000000e+00
1.297600000000000000e+04 2.000000000000000000e+00
1.310400000000000000e+04 2.000000000000000000e+00
1.322400000000000000e+04 2.000000000000000000e+00
1.334400000000000000e+04 2.000000000000000000e+00
1.346400000000000000e+04 1.000000000000000000e+00
1.358400000000000000e+04 1.000000000000000000e+00
1.376000000000000000e+04 1.000000000000000000e+00
1.388000000000000000e+04 0.000000000000000000e+00
1.400000000000000000e+04 0.000000000000000000e+00
1.414800000000000000e+04 0.000000000000000000e+00
1.426400000000000000e+04 0.000000000000000000e+00
1.439200000000000000e+04 0.000000000000000000e+00
1.452800000000000000e+04 0.000000000000000000e+00
1.464800000000000000e+04 0.000000000000000000e+00
1.476800000000000000e+04 0.000000000000000000e+00
1.488800000000000000e+04 0.000000000000000000e+00
1.500800000000000000e+04 0.000000000000000000e+00
1.512800000000000000e+04 0.000000000000000000e+00
1.524800000000000000e+04 0.000000000000000000e+00
1.536800000000000000e+04 0.000000000000000000e+00
