1.500000000000000000e+01 7.750000000000000000e+02 2.449504338149817784e+01
3.000000000000000000e+01 4.790000000000000000e+02 6.692965517476467063e+00
4.500000000000000000e+01 3.800000000000000000e+02 4.997840038948773866e+01
6.000000000000000000e+01 3.020000000000000000e+02 1.013043535829248931e+01
7.500000000000000000e+01 1.850000000000000000e+02 5.715720953946906491e+01
9.000000000000000000e+01 1.570000000000000000e+02 1.501762883057113385e+01
1.050000000000000000e+02 1.370000000000000000e+02 5.739992966813947106e+01
1.200000000000000000e+02 1.190000000000000000e+02 3.410981003209295181e+01
1.350000000000000000e+02 1.100000000000000000e+02 2.537364341027599579e+01
1.500000000000000000e+02 8.900000000000000000e+01 1.265316110719078146e+01
1.650000000000000000e+02 7.400000000000000000e+01 2.790447547471807610e+01
1.800000000000000000e+02 6.100000000000000000e+01 2.506758115253182151e+00
1.950000000000000000e+02 6.600000000000000000e+01 3.678235810666242500e+00
2.100000000000000000e+02 6.800000000000000000e+01 4.062255145611508134e+00
2.250000000000000000e+02 4.800000000000000000e+01 1.159139124325915660e+01
2.400000000000000000e+02 5.400000000000000000e+01 1.040399760711476596e+01
2.550000000000000000e+02 5.100000000000000000e+01 6.175182098443261935e+00
2.700000000000000000e+02 4.600000000000000000e+01 5.687561186471253194e+00
2.850000000000000000e+02 5.500000000000000000e+01 2.175856443997585998e+01
3.000000000000000000e+02 2.900000000000000000e+01 8.593516502082414465e-01
3.150000000000000000e+02 2.800000000000000000e+01 6.505831520515474864e+00
3.300000000000000000e+02 3.700000000000000000e+01 4.346331433359420515e-01
3.450000000000000000e+02 4.900000000000000000e+01 5.639187119355944411e+00
3.600000000000000000e+02 2.600000000000000000e+01 4.074599386929722566e-02
3.750000000000000000e+02 3.500000000000000000e+01 1.869422154807740766e+00
3.900000000000000000e+02 2.900000000000000000e+01 4.700463042909039935e+00
4.050000000000000000e+02 3.100000000000000000e+01 3.536730886753393310e+00
4.200000000000000000e+02 2.400000000000000000e+01 2.934187532786897812e+00
4.350000000000000000e+02 2.500000000000000000e+01 2.273810942919766820e+00
4.500000000000000000e+02 3.500000000000000000e+01 4.359870802130356715e+00
4.650000000000000000e+02 2.400000000000000000e+01 5.921749445183175808e+00
4.800000000000000000e+02 3.000000000000000000e+01 7.457523226093693225e+00
4.950000000000000000e+02 2.600000000000000000e+01 4.053361079903380570e+00
5.100000000000000000e+02 2.800000000000000000e+01 2.714705568175160622e+00
5.250000000000000000e+02 2.100000000000000000e+01 2.548278114288626828e+00
5.400000000000000000e+02 1.800000000000000000e+01 3.642135655462293453e+00
5.550000000000000000e+02 2.000000000000000000e+01 5.567816967468460554e+00
5.700000000000000000e+02 2.700000000000000000e+01 2.765636556793949818e+00
5.850000000000000000e+02 1.700000000000000000e+01 1.626302691235280484e+00
6.000000000000000000e+02 1.700000000000000000e+01 1.717636440537861242e+00
6.150000000000000000e+02 1.400000000000000000e+01 2.902374628825625358e+00
6.300000000000000000e+02 1.700000000000000000e+01 8.704772890565966037e-01
6.450000000000000000e+02 2.400000000000000000e+01 6.314942580206405864e+00
6.600000000000000000e+02 1.100000000000000000e+01 6.252638530042988307e+00
6.750000000000000000e+02 2.200000000000000000e+01 5.808682229077057890e+00
6.900000000000000000e+02 1.700000000000000000e+01 5.224604928414877669e+00
7.050000000000000000e+02 1.200000000000000000e+01 2.403155568912466844e+00
7.200000000000000000e+02 1.000000000000000000e+01 9.709623905216488438e-02
7.350000000000000000e+02 1.300000000000000000e+01 3.227427245954455959e+00
7.500000000000000000e+02 1.600000000000000000e+01 5.224638502423017528e+00
7.650000000000000000e+02 9.000000000000000000e+00 1.216964344399872555e+00
7.800000000000000000e+02 9.000000000000000000e+00 5.202587663791918837e-01
7.950000000000000000e+02 1.400000000000000000e+01 1.030903580105684059e+00
8.100000000000000000e+02 2.100000000000000000e+01 6.265025837780851425e+00
8.250000000000000000e+02 1.700000000000000000e+01 1.958195475711512756e+00
8.400000000000000000e+02 1.300000000000000000e+01 1.474478464418197632e+00
8.550000000000000000e+02 1.200000000000000000e+01 3.315981025223313061e+00
8.700000000000000000e+02 1.800000000000000000e+01 1.915969786232001759e+00
8.850000000000000000e+02 1.000000000000000000e+01 2.286387861782524511e-01
