1.001942166000000000e+09 1.023000000000000000e+03 7.990000000000000000e+02
1.001942207000000000e+09 1.022000000000000000e+03 7.430000000000000000e+02
1.001942246000000000e+09 1.022000000000000000e+03 6.940000000000000000e+02
1.001942285000000000e+09 1.022000000000000000e+03 6.470000000000000000e+02
1.001942327000000000e+09 1.023000000000000000e+03 6.010000000000000000e+02
1.001942369000000000e+09 1.023000000000000000e+03 5.620000000000000000e+02
1.001942408000000000e+09 1.023000000000000000e+03 5.210000000000000000e+02
1.001942450000000000e+09 1.023000000000000000e+03 4.840000000000000000e+02
1.001942489000000000e+09 1.023000000000000000e+03 4.520000000000000000e+02
1.001942528000000000e+09 1.023000000000000000e+03 4.220000000000000000e+02
1.001942570000000000e+09 4.000000000000000000e+00 1.000000000000000000e+00
1.001942611000000000e+09 2.000000000000000000e+00 1.000000000000000000e+00
1.001942648000000000e+09 2.000000000000000000e+00 1.000000000000000000e+00
1.001942688000000000e+09 2.000000000000000000e+00 1.000000000000000000e+00
1.001942728000000000e+09 1.000000000000000000e+00 1.000000000000000000e+00
1.001942766000000000e+09 1.000000000000000000e+00 1.000000000000000000e+00
1.001942805000000000e+09 1.000000000000000000e+00 1.000000000000000000e+00
1.001942845000000000e+09 1.000000000000000000e+00 1.000000000000000000e+00
1.001942882000000000e+09 2.000000000000000000e+00 1.000000000000000000e+00
1.001942923000000000e+09 1.000000000000000000e+00 1.000000000000000000e+00
1.001942960000000000e+09 1.000000000000000000e+00 1.000000000000000000e+00
1.001943000000000000e+09 1.000000000000000000e+00 1.000000000000000000e+00
1.001943038000000000e+09 1.000000000000000000e+00 1.000000000000000000e+00
1.001943079000000000e+09 1.021000000000000000e+03 9.310000000000000000e+02
1.001943118000000000e+09 1.021000000000000000e+03 8.680000000000000000e+02
1.001943160000000000e+09 1.022000000000000000e+03 8.070000000000000000e+02
1.001943202000000000e+09 1.022000000000000000e+03 7.480000000000000000e+02
1.001943241000000000e+09 1.022000000000000000e+03 6.980000000000000000e+02
1.001943283000000000e+09 1.023000000000000000e+03 6.500000000000000000e+02
1.001943322000000000e+09 1.023000000000000000e+03 6.060000000000000000e+02
1.001943361000000000e+09 1.023000000000000000e+03 5.660000000000000000e+02
1.001943402000000000e+09 1.023000000000000000e+03 5.260000000000000000e+02
1.001943443000000000e+09 1.023000000000000000e+03 4.920000000000000000e+02
1.001943482000000000e+09 1.023000000000000000e+03 4.570000000000000000e+02
1.001943524000000000e+09 1.023000000000000000e+03 4.250000000000000000e+02
1.001943563000000000e+09 5.000000000000000000e+00 1.000000000000000000e+00
1.001943603000000000e+09 2.000000000000000000e+00 1.000000000000000000e+00
1.001943641000000000e+09 2.000000000000000000e+00 1.000000000000000000e+00
1.001943681000000000e+09 2.000000000000000000e+00 1.000000000000000000e+00
1.001943722000000000e+09 1.000000000000000000e+00 1.000000000000000000e+00
1.001943759000000000e+09 1.000000000000000000e+00 1.000000000000000000e+00
1.001943797000000000e+09 1.000000000000000000e+00 1.000000000000000000e+00
1.001943837000000000e+09 1.000000000000000000e+00 1.000000000000000000e+00
1.001943874000000000e+09 1.000000000000000000e+00 1.000000000000000000e+00
1.001943912000000000e+09 1.000000000000000000e+00 1.000000000000000000e+00
1.001943949000000000e+09 1.000000000000000000e+00 1.000000000000000000e+00
1.001943989000000000e+09 1.000000000000000000e+00 1.000000000000000000e+00
1.001944027000000000e+09 1.000000000000000000e+00 1.000000000000000000e+00
